Season,Name,Team,W,L,G,GS,CG,ShO,QS,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,NameASCII,PlayerId,MLBAMID
2015,"Kendall Graveman","OAK",6,9,21,21,1,0,10,115.2,77,4.046109332165047,102.78300351638893,4.603334319376192,115.74316192381042,-0.5572249872111454,76.56290929738701,110.15606230955719,109.62496407555464,109.95026406600017,76.35103409867341,99.72327204408955,0.07768924,-0.1634339988231659,-0.8836309313774109,0.7066405535197764,0.544974684715271,"Kendall Graveman",15514,608665
1979,"Phil Huffman","TOR",6,18,31,31,2,1,11,173,56,5.774566983311558,131.70908152668989,5.142570364221548,120.1273814153778,0.6319966190900095,60.354162629085394,144.44864801510755,113.6579167366089,118.81406514716251,59.54801547116415,98.66430706380135,-0.01496259,-2.9882540702819824,-2.8276236057281494,0.004497009453186873,0.5387488603591919,"Phil Huffman",1006146,116273
2006,"Taylor Buchholz","HOU",6,9,19,19,1,1,8,106.2,74,6.075000579357202,136.08349441107222,5.331122988164445,116.67581579248584,0.7438775911927573,113.29062887438239,158.82486491104507,93.4406472672364,90.19796042951536,95.09430015186136,83.93836188926535,0.09030837,-0.9864320158958435,-0.44953709840774536,-0.6145522040168834,0.5351077914237976,"Taylor Buchholz",2168,430587
2013,"Tom Koehler","MIA",5,10,23,23,0,0,9,131.2,83,4.511392753612103,122.6432472616998,4.376968402576806,120.0754446875089,0.13442435103529693,68.68523019203114,107.94645292662639,108.2801273513268,108.44652344671084,75.4547558393293,109.85586626629652,0.06272401,-1.3285218477249146,-0.7728431820869446,-0.4930656888687055,0.5246575474739075,"Tom Koehler",6570,543408
1998,"Javier Vazquez","MON",5,15,32,32,0,0,8,171.1,138,6.040856210459437,142.50587702963077,5.187790433865505,120.74724005177576,0.8530657765939322,101.08903728018525,157.41821152079763,111.44018239356275,111.40419145971995,103.61958833046079,102.50330055448744,0.09210526,-3.7137041091918945,-2.7037386894226074,-0.8146911954938822,0.5100147724151611,"Javier Vazquez",801,134320
2016,"Luis Perdomo","SDP",8,9,20,20,1,0,10,117,81,4.846153530143442,119.86852688297003,4.685021820983793,114.43835059588727,0.16113170915964936,106.807177116751,124.72882272167422,115.25011562281438,106.90958990874671,74.82170801266933,70.05307788990908,0.1003937,-1.7878061532974243,-1.566335916519165,-0.2196988095139747,0.504826009273529,"Luis Perdomo",14682,606131
2009,"Derek Holland","TEX",6,12,21,21,1,1,4,117,94,6.2307688244701405,132.4462776682262,5.174006700797908,113.16614605925479,1.0567621236722324,115.95735915106059,159.009518863491,108.16277075045303,105.97443835479396,103.31706063052157,89.0991832411205,0.10444874,-1.2020280361175537,-1.2370412349700928,-0.18618827844673902,0.5002058744430542,"Derek Holland",4141,502706
2009,"Jason Berken","BAL",6,12,24,24,0,0,3,119.2,66,6.543176043682134,143.08672049456015,5.3115686272207165,115.56869700886566,1.2316074164614177,74.01533562833653,128.42856250387834,122.7743993657323,123.85910667599799,66.97159447301912,90.48340212068108,0.03928571,-2.315782070159912,-2.344552993774414,0.09140931115074391,0.4860495328903198,"Jason Berken",5673,460072
2002,"Travis Driskill","BAL",7,8,19,19,0,0,6,108.2,67,5.1349698058492095,118.22098650047114,5.060234176135825,114.21737432735297,0.0747356297133841,87.09521903914654,128.38790353574626,113.84183642801263,114.46820429688154,84.68149826217126,97.22863378229239,0.05487805,-0.5706279873847961,-1.4575728178024292,0.8886952161522143,0.4793597459793091,"Travis Driskill",134,150344
2017,"Robert Gsellman","NYM",8,7,22,22,1,0,8,115.2,78,5.291066747753725,129.43400413721096,4.990492881344243,117.60030737201382,0.3005738664094828,76.52036645925962,107.38209768102591,109.69638372081887,111.96262465338063,67.28318290145596,87.92845954831712,0.06928839,-1.9012260437011719,-2.3410139083862305,0.4618757699402629,0.474597692489624,"Robert Gsellman",13696,607229
