Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,NameASCII,PlayerId,MLBAMID
2013,"José Cisnero","HOU",28,43.2,41,4.122136924436505,102.84265798003304,4.238693931787557,105.38319807638959,-0.11655700735105157,74.61181401874293,99.51652431596212,111.04748077018998,123.396616944853,103.53535195720302,138.76536873233744,0.0959596,-1.2158359289169312,-0.3234519958496094,-0.853731525242444,0,2,7,9,-0.023039691150188446,"Jose Cisnero",6399,542585
2003,"D.J. Carrasco","KCR",48,72,50,4.874999483426467,102.05029535027188,4.753744027644047,104.1392263289618,0.12125545578241947,78.4437038275993,89.8873939815509,103.36876367463586,108.2845326599571,100.83036519590101,128.53850676791942,0.05379747,-0.03777003288269043,-0.30259960889816284,0.26623746657558234,2,3,15,8,-0.023505404591560364,"D.J. Carrasco",1666,425647
2018,"Jalen Beeks","- - -",13,46.2,38,4.821429449989031,116.39132193839637,4.467574671105506,109.26364146872268,0.3538547788835249,67.91583422300965,79.15368192185727,102.62219766506342,107.7878103162352,85.56195864775391,125.98233803566528,0.08457712,0.3102899957448244,0.030336998403072357,0.3357814704663096,0,0,6,4,-0.024359644390642643,"Jalen Beeks",17192,656222
1987,"Jay Aldrich","MIL",31,58.1,22,4.93714199617362,108.69726025938634,4.670976801736069,105.84582816039637,0.2661651944375505,98.3507516895006,105.1515130531202,114.43193264361248,102.2852843904869,56.53985218194693,57.48797294666053,0.03557312,0.3093780279159546,-0.5318456292152405,1.0352893263266356,0,,7,4,-0.029763856902718544,"Jay Aldrich",1000117,110120
2019,"Colten Brewer","BOS",58,54.2,52,4.115854137217608,85.12027913473018,4.714009650160648,104.16614748663147,-0.5981555129430403,57.0334295569782,68.21441203485253,107.8919924551666,126.23785670742487,90.4218138804963,158.54179206892664,0.07114625,-0.3860020339488983,-0.3038913607597351,-0.14401581678451048,0,1,8,9,-0.03262605890631676,"Colten Brewer",12997,605155
2002,"Tim Spooneybarger","ATL",51,51.1,33,2.6298705858774087,64.27135703395895,4.325711070604602,103.56776053889473,-1.6958404847271935,65.42667672002331,69.192534917529,80.7061348899052,91.05524369895403,88.25328977365173,134.88884189793566,0.03271028,1.4298840761184692,0.3237985074520111,0.9135864400464357,1,0,15,8,-0.034637704491615295,"Tim Spooneybarger",1484,407486
2005,"Keiichi Yabu","OAK",40,58,44,4.4999997040321285,106.0435872917485,4.606237958302545,106.57590861299528,-0.10623825427041655,82.91253904133316,86.94651417386451,107.30936839996137,113.95534603758064,105.50830014950081,127.25252093178894,0.06870229,-0.041960060596466064,-0.9848837852478027,0.8945872395053327,1,1,5,6,-0.03473576530814171,"Keiichi Yabu",8624,435158
1976,"Paul Hartzell","CAL",22,57,18,3,89.14250773610726,3.6325337409973146,105.6862074582956,-0.6325337409973146,80.4156167350715,81.94170486033201,113.04676559024105,102.83510542178647,61.192280158811926,76.09501905523237,0.01265823,-0.30155399441719055,0.1741272360086441,-0.6302280314656995,2,,3,5,-0.034801237285137177,"Paul Hartzell",1005467,115580
2011,"Luis Perez","TOR",33,46.1,39,4.273381764076482,102.49792474319054,4.385098665260741,106.34580437766847,-0.11171690118425914,108.19665989530225,118.10336572860972,109.8925458485671,110.7947992334592,103.51125498423382,95.66954838182131,0.11057692,-0.0392480194568634,-0.36639297008514404,0.31408938757301524,0,2,5,5,-0.0363689661026001,"Luis Perez",6389,469802
2021,"Josh Fleming","TBR",15,48,26,3.7500002980232474,90.7984973310377,4.2533675418959795,103.3225877149248,-0.5033672438727321,87.19873092250407,73.08211752378114,99.913273863171,89.66325408289258,56.971612702703275,65.3353712637644,0.07575758,0.16189412772655487,0.33356574177742004,-0.17723097345007888,1,0,8,5,-0.03709825873374939,"Josh Fleming",20418,676596
1998,"Rick Croushore","STL",41,54.1,47,4.969325269671605,118.13529356602828,4.666759638467038,106.83732045413998,0.30256563120456637,80.72977591841021,99.27970578317645,81.5431898715681,97.50887694340197,110.37429731660377,136.72069321333967,0.07407407,0.044670045375823975,0.057006463408470154,-0.029991901608792712,8,,16,8,-0.04008674621582031,"Rick Croushore",1002819,131701
2005,"Steve Schmoll","LAD",48,46.2,29,5.014286397428021,120.6293869317541,4.4986027960874875,105.68728769621276,0.5156836013405339,66.09706542943532,75.53189839521947,101.07064294766728,107.45774653742211,83.63824957644728,126.53851376063336,0.03414634,-0.43304601311683655,-0.5436191558837891,0.057676843798916966,3,1,13,8,-0.04224236682057381,"Steve Schmoll",5495,467749
2009,"Matt Palmer","LAA",27,46,25,2.739130661933788,62.24000132630858,4.705779544888022,107.49297443632058,-1.9666488829542343,53.63430114348269,70.3369242456738,83.51840810511895,89.84790669753178,77.20704281464343,143.95086805708985,0.01086957,0.4851839542388916,0.6615617871284485,0.27450770893950205,0,0,5,3,-0.043727364391088486,"Matt Palmer",4457,461212
2022,"Sam Moll","OAK",53,43.1,46,2.9076934168893205,77.75863014959054,4.220123731906758,111.07383809146428,-1.312430315017438,75.52981757871405,96.45362987083446,85.26238266813505,101.32542790700818,110.72080018338922,146.59217104762462,0.12834225,0.02321215718984604,0.5239139795303345,-0.5065822017763519,0,2,18,9,-0.04476315155625343,"Sam Moll",14874,594580
2011,"Nate Adcock","KCR",21,47.1,29,4.183098703924332,100.62107996474404,4.208484909113995,104.73248670741371,-0.025386205189662725,53.63595104441353,57.80410730694629,101.55733555966633,111.64388019472891,78.4791210146162,146.31813355084677,0.0245098,-0.4618699848651886,0.09329739212989807,-1.1319579076177355,1,0,3,3,-0.045986808836460114,"Nate Adcock",3282,502264
2021,"Sam Clay","WSN",58,45,34,5.600001898872172,132.9262385123014,4.614479056699943,107.431584198935,0.9855228421722293,58.81081952479676,65.15966787103518,123.42474411792975,132.32455489295185,68.1551393187747,115.88877822718014,0.05607477,-1.21946382522583,-0.7735651731491089,-0.4437142958823048,0,1,7,9,-0.046175286173820496,"Sam Clay",16279,621348
1995,"Jim Dougherty","HOU",56,67.2,49,4.921181341240541,124.6856247632934,4.2412277681264605,106.0807346466355,0.6799535731140809,98.19881242881833,97.43670351886958,110.82427873245264,108.44429236655364,97.45911568298756,99.24673678373613,0.08163265,-0.6139920353889465,-0.3472616970539093,-0.2924422788992136,0,,7,9,-0.04671236500144005,"Jim Dougherty",1003429,113494
2004,"Neal Cotts","CHW",55,63,57,5.285714925822295,111.43571286104866,5.033396614513969,105.30802207338594,0.2523183113083256,101.90065308558447,136.447906392253,89.21056942567085,95.28349872224464,128.96361015869437,126.55817147313155,0.10408922,-0.7183220386505127,0.21662478148937225,-1.1212052985742127,0,2,8,10,-0.04973842203617096,"Neal Cotts",1797,425840
2017,"Dan Altavilla","SEA",41,46.2,52,4.242857720900634,100.8859521104045,4.786211344660575,111.06315369440651,-0.5433536237599412,100.64473711047684,132.64320528118353,93.91089177819869,101.32338881140753,118.71788227855214,117.95736268816623,0.15763547,-0.9539759755134583,-0.6275136470794678,-0.7623152409314042,0,4,5,8,-0.058409303426742554,"Dan Altavilla",16507,656186
1996,"Rodney Myers","CHC",45,67.1,50,4.678218175168041,110.2182327211229,4.671572989284411,107.19452680132765,0.006645185883630056,64.7111028665731,81.43832179429957,92.32467047658814,106.92447163812986,96.28729270609918,148.79564486839166,0.04026846,-0.7023680806159973,-0.554793655872345,-0.9301021254154782,0,,3,5,-0.06113751605153084,"Rodney Myers",1511,119629
2008,"Chris Perez","STL",41,41.2,42,3.4559998945312533,82.67969087703915,4.3320182434082035,102.63184171051734,-0.8760183488769502,94.25864411651055,105.48023539786193,85.72559545968845,96.61887015666623,132.4910565191182,140.56117048514244,0.11299435,-0.31506404280662537,-0.3052562177181244,0.06870588213323808,7,4,12,7,-0.062105510383844376,"Chris Perez",5213,453198
2009,"Jesse Chavez","PIT",73,67.1,47,4.009902201707957,96.89827391428712,4.849559536350599,115.65299804721238,-0.8396573346426415,105.94391735292619,148.09832435522108,103.267998505205,98.06342837058402,89.95267554095517,84.90593673503997,0.08741259,-0.8576898574829102,-0.5082376003265381,-0.45215276953224437,0,4,11,14,-0.06390608847141266,"Jesse Chavez",5448,445926
2008,"Freddy Dolsi","DET",42,47.2,29,3.9650367631612116,90.1024551437655,4.6844665365051155,107.6388880375694,-0.7194297733439039,51.83776144851018,56.666728303533674,102.37624863533401,117.64888810574905,77.86098707901053,150.20129921407502,0.00458716,0.0736519917845726,0.330282598733902,-0.2696022535173881,2,1,9,8,-0.06514222174882889,"Freddy Dolsi",5424,451767
1977,"Ken Clay","NYY",18,42.1,14,3.401574598803507,86.13437278258897,4.344342138257418,107.79796201643936,-0.9427675394539112,50.333313550918476,71.19705644259959,97.08002232073505,101.23626987565841,59.654540807846516,118.51899989869004,-0.02209945,-0.6465160250663757,0.15149863064289093,-0.9654661450007919,1,,2,6,-0.06808608025312424,"Ken Clay",1002328,112380
2013,"Adam Warren","NYY",32,69,56,3.5217387410328365,86.91624179523171,4.3377093056825355,105.69536003440217,-0.8159705646496991,83.03681562709693,113.36230228188238,109.10134860586906,111.08802125901292,94.27609259517675,113.53530066827655,0.0976431,0.007929949089884758,-0.27957040071487427,0.2942702351735461,1,0,4,2,-0.0698484554886818,"Adam Warren",9029,476589
1984,"Tom Waddell","CLE",58,97,59,3.0618556701030926,75.71125356619689,4.3352616806620174,107.15718705777358,-1.2734060105589249,98.82324591582335,126.71040228703991,74.55638906638667,79.22258211725499,113.56024561997398,114.91248542859029,0.05641026,1.399623990058899,1.1209659576416016,0.05461437822427628,6,,20,16,-0.08325827121734619,"Tom Waddell",1013468,123768
1977,"John Urrea","STL",29,58.2,31,3.3749999268488464,85.79733816561217,4.1016793562361045,107.39153364752123,-0.726679429387258,112.78828110954953,128.13353006631417,87.6277297863336,82.26608708244956,94.21324082752015,83.53105489521633,0.05957447,0.39013999700546265,0.467990905046463,-0.09829696512434122,4,,8,7,-0.08512565493583679,"John Urrea",1013301,123586
1981,"Kevin Hickey","CHW",41,44.1,17,3.65413670084608,100.16406959420964,3.998735752835895,109.01653813522233,-0.3445990519898148,65.11947652481469,85.76316455576749,89.53313422223343,95.63868957942967,74.47239778953102,114.36270910824302,-0.00531915,0.31319406628608704,0.3942889869213104,-0.06043133421462987,3,,6,5,-0.08523780107498169,"Kevin Hickey",1005771,115891
2007,"Dustin Moseley","LAA",38,51.1,25,4.558442010105877,101.43992708458379,4.778566332132037,108.53758522724821,-0.22012432202615972,73.47015292485409,104.54373283573378,97.28612606815402,91.07481139649106,71.09138300636016,96.76226256757194,0.03864734,0.06342397630214691,-0.24005331099033356,0.33940936924084975,0,0,8,9,-0.09044498950242996,"Dustin Moseley",7060,400291
2000,"Johan Santana","MIN",25,64,51,5.343750955537132,106.45251767832902,5.181043227948313,108.9549525312703,0.16270772758881868,74.36999418855285,93.3837263133905,101.55626144101997,115.34502313813317,109.95460169962756,147.8480676606752,0.03401361,0.23821799457073212,-0.13093377649784088,0.8522035420565255,0,,3,1,-0.10074818134307861,"Johan Santana",755,276371
1990,"Tim Layana","CIN",55,80,53,3.4875,88.87432640676181,4.345799016952515,108.85576426370054,-0.8582990169525155,67.12179714945972,99.99122545251471,94.94710811290464,107.98541153002073,102.10917120855913,152.12521462335326,0.02616279,-0.4081660211086273,-0.14023393392562866,-0.39559705530491795,2,,9,10,-0.10126443952322006,"Tim Layana",1007413,117568
2019,"Touki Toussaint","ATL",23,40.1,43,4.2396703571191106,94.52562658799086,4.850373473192578,110.56996025404555,-0.6107031160734673,63.549623954310384,81.98821045591215,99.434077412419,118.26663006555424,100.77759553027322,158.5809427655148,0.09782609,0.41912996768951416,0.012084097601473331,0.5129135711358423,0,0,7,6,-0.10284783691167831,"Touki Toussaint",16929,657053
1977,"Terry Cornutt","SFG",27,42.1,22,3.614173011228726,93.52698370497123,4.1789878174822475,110.63020708200332,-0.5648148062535214,61.851638053755266,76.10180121159856,85.2805584527711,98.46019493202529,86.33152318577635,139.57839490721048,0,-0.585561990737915,0.05924011766910553,-1.775663002294217,0,,1,4,-0.1040240228176117,"Terry Cornutt",1002635,112695
1974,"Jim Todd","CHC",37,63,34,3.714286164091342,95.64729622406182,4.197267419608926,109.13275951651156,-0.48298125551758453,72.75850099902269,108.46768854232414,93.80389981158645,101.7818490156993,94.65725197507273,130.0978575736422,0.00740741,0.8829280138015747,0.2327202707529068,1.1114175915695172,3,,8,8,-0.10676807165145874,"Jim Todd",1013097,123374
2003,"Stephen Randolph","ARI",50,60,50,4.050000772476344,89.64836682966045,5.131522388458329,115.12928353378078,-1.081521615981985,59.80884205913277,99.60124718106256,86.1839917936184,112.18609524659601,108.02752929125994,180.62133633057928,0.02583026,0.9751420021057129,0.3334541320800781,1.1467855050369296,0,0,11,5,-0.1072448268532753,"Stephen Randolph",1655,150159
1988,"Steve Rosenberg","CHW",33,46,28,4.30434818303881,107.98365314806088,4.203682597598426,109.43611638664908,0.10066558544038351,85.99580428714158,115.43886527626202,113.07080571791968,116.35870198313883,96.39502572578657,112.0927018035211,0.04433498,-0.5350440144538879,-0.32769858837127686,-0.6210385987527287,1,,5,6,-0.10732351988554001,"Steve Rosenberg",1011215,121465
1998,"Dean Crow","DET",32,45.2,18,3.941608363715189,83.8737535803013,5.241343368067941,110.49970130282468,-1.299735004352752,60.435116671377834,107.03167715399769,115.38353762952327,108.58949206453275,56.14246381851393,92.897092444912,0.01015228,0.10440398007631302,-0.04301930218935013,0.18654314062958527,0,,2,5,-0.10800185054540634,"Dean Crow",1002821,133223
2022,"Yunior Marte","SFG",39,48,44,5.437500864267487,137.80399091606586,4.383264536990092,114.00414829261716,1.054236327277395,73.31654027297331,85.0273002815841,104.61184181306832,112.37949901611974,90.90675239266038,123.99214665120142,0.10280374,-0.6730838418006897,-0.5148887634277344,-1.0225564736767043,0,0,2,4,-0.11158580332994461,"Yunior Marte",14416,628708
1976,"Joe Kerrigan","MON",38,56.2,22,3.811765133550883,104.57669058848728,3.8678279972406564,109.45278067894746,-0.05606286368977331,62.39008033341932,83.03789828713224,115.49370856690591,114.98664553644677,69.42397397473734,111.2740566126825,-0.00409836,-1.31345796585083,0.06678514927625656,-1.636286514459959,1,,7,9,-0.11331246048212051,"Joe Kerrigan",1006873,117022
2005,"Jesse Crain","MIN",75,79.2,25,2.711297676982919,62.57110330191128,4.651830693890455,110.50272040492351,-1.9405330169075357,42.23601124947447,63.299990970127816,79.86187370005688,82.96333031537374,48.178985089095185,114.07086525044514,-0.01226994,3.003462076187134,1.390000820159912,0.5663939029584835,1,3,29,13,-0.1135278195142746,"Jesse Crain",4817,430884
2019,"Clay Holmes","PIT",35,50,56,5.580000425720248,128.56245870620333,4.974009609985362,112.71023424223831,0.6059908157348852,57.473820093191044,66.13714688482357,93.59685424448347,122.65937289993035,100.62135112725397,175.07336109324567,0.08333333,-0.9632200002670288,-0.48223230242729187,-1.2768788234880823,0,1,3,7,-0.1147824376821518,"Clay Holmes",13649,605280
1998,"Sean Runyan","DET",88,50.1,39,3.576161199002044,76.0973784026113,5.185511149071011,109.3408880931328,-1.6093499500689665,74.82443011851723,113.29291112821487,91.44811135913133,104.07210344998055,107.45952923814004,143.615572352829,0.04932735,-0.9343880414962769,-0.31333503127098083,-0.6720567291538901,1,,13,14,-0.11685682833194733,"Sean Runyan",1011305,132784
1983,"Dave Vonohlen","STL",46,68.1,21,3.2926828042869456,91.56985204804148,3.9404664889408836,108.66375801227444,-0.647783684653938,50.20150776276898,54.834080498591575,108.52936401014506,105.71244940907476,49.79972321169351,99.19966109845338,-0.0137931,-0.42294010519981384,0.385317862033844,-1.0541881716043138,2,,4,8,-0.11742188036441803,"Dave Vonohlen",1013454,123754
2009,"Greg Burke","SDP",48,45.2,33,4.1386870533044195,108.0869579948273,4.367157034925091,106.8867746231649,-0.22846998162067145,71.15197407402786,79.40506740408428,104.96418785263349,112.81186957754319,88.54540559645852,124.44546754700605,0.04901961,-0.5251020789146423,-0.7636130452156067,0.17980851883329108,0,2,8,7,-0.11783947050571442,"Greg Burke",6282,457566
1991,"Wayne Rosenthal","TEX",36,70.1,61,5.246445877035123,129.46486052496456,4.362839838062964,108.66182964042635,0.8836060389721592,101.19016883070324,133.54446118169534,99.22034412666582,112.07691553495825,128.17266091396803,126.66513611675137,0.07788162,-1.419219970703125,-0.4974665343761444,-1.9787855086657404,1,,4,13,-0.1194632351398468,"Wayne Rosenthal",1011216,121469
2008,"Masa Kobayashi","CLE",57,55.2,35,4.526947555479536,105.40649182669357,4.551180410516929,107.24106471318886,-0.024232855037393364,125.12563116890429,129.3946676883686,108.67976438100304,102.03280448579761,83.95694342198894,67.09812166737086,0.08606557,-2.2725439071655273,-0.14106105268001556,-2.1286099860561727,6,3,7,14,-0.12085387855768204,"Masa Kobayashi",3276,493131
2015,"Héctor Neris","PHI",32,40.1,41,3.7933892668960465,97.24605566804146,4.720370959682007,117.72886087542172,-0.9269816927859602,153.2839139945199,182.87802732105195,97.04899064585916,91.62381981037738,116.54136946587863,76.02974311060886,0.18235294,-0.22989805042743683,-0.16865991055965424,-0.1591735282111144,0,0,7,4,-0.12674842774868011,"Hector Neris",11804,593576
2002,"Jeff Farnsworth","DET",44,70,28,5.785714285714286,134.12340423023642,4.604931613377163,108.11468998337381,1.1807826723371226,50.20414065132384,70.34361787321916,127.92832628905457,133.27368252675362,52.60280139816148,104.77780559903726,-0.00302115,-0.4510440230369568,-0.9603986740112305,0.18256915922861483,0,1,8,5,-0.12888289988040924,"Jeff Farnsworth",465,407906
1995,"Andres Berumen","SDP",37,44.1,42,5.684212156657788,140.7302375188331,4.727357563667187,111.79823529794955,0.9568545929906005,58.45167403137186,63.736821281745236,85.42704818959892,119.63349449096587,118.64588001274615,202.9811529873297,0.02898551,-0.8634800314903259,-0.32827699184417725,-0.7279777127750042,1,,5,8,-0.13086436688899994,"Andres Berumen",1000919,110947
1987,"Wally Ritchie","PHI",49,62.1,45,3.75401146098488,89.08783370251643,4.539426653846606,110.02073020194729,-0.7854151928617261,87.54988362781478,122.28400935870019,96.61431841238061,104.03266060721994,105.37601201740956,120.36111150414463,0.05860806,-0.4267899990081787,0.2632347345352173,-0.9933734786270912,3,,7,7,-0.1337442547082901,"Wally Ritchie",1010989,121235
1987,"Jose Antonio Nunez","TOR",28,55.2,57,4.365270258787282,97.08740399289194,4.864989456064801,109.74921099602888,-0.49971919727751857,92.01755934321683,123.96234446379806,90.25617222594789,107.18521653214121,154.42447258455053,167.82066017078938,0.0875,0.09228599071502686,0.16133852303028107,-0.004211582832719274,0,,6,6,-0.13401024043560028,"Jose Antonio Nunez",1009659,119867
1978,"Randy Stein","MIL",30,72,42,5.0000015894577,134.0767565552579,4.029288014659321,108.19967207164885,0.9707135747983786,81.470793358502,83.34713740183793,103.88246677810658,114.12000126051663,111.011153055897,136.2588352679858,0.015625,-0.0629899874329567,-0.4957945942878723,0.3884952808411887,1,,6,5,-0.13544847071170807,"Randy Stein",1012471,122721
2011,"Tim Collins","KCR",68,67,60,3.6268660846386904,87.24135100648803,4.443296895002748,110.52647031608016,-0.8164308103640572,55.48546661297551,68.0612267973459,83.87716764768182,112.67542549409366,112.28339495642649,202.3654195165613,0.04067797,0.4428420960903168,-0.1522722840309143,0.5916985962934845,0,1,15,11,-0.14143727719783783,"Tim Collins",3164,525768
1995,"Roger Bailey","COL",33,44.2,22,5.037313719639207,97.83185308819876,5.319714984120499,113.6435074638078,-0.2824012644812921,44.08926272314292,105.43526469837907,106.77732473379567,120.36726457857402,63.061780839242786,143.03206214433365,-0.01470588,-0.893354058265686,-0.040036506950855255,-0.8993957255034325,0,,6,8,-0.14549686014652252,"Roger Bailey",1000429,110441
2002,"Satoru Komiyama","NYM",25,43.1,33,5.607693459550541,141.39693767279982,4.577459417715649,112.37027805941422,1.030234041834892,141.75779958582464,143.4414519784926,116.96575679868941,109.55084358218554,97.35156692240213,68.6745729004119,0.10824742,-0.4504900276660919,-0.6201081871986389,-0.263706477099485,0,0,2,4,-0.14556647837162018,"Satoru Komiyama",881,407894
1989,"Greg Harris","- - -",59,103.1,76,3.3096775822634585,90.63948719086153,4.040060084677391,110.38172931687882,-0.7303825024139323,73.92027659159777,98.38505410591618,90.9735436908104,106.51787533497024,114.68193639309546,155.10262315769833,0.04072398,-0.8760740160942078,-0.4347104877233505,-0.6842529508799184,1,,10,11,-0.14703863859176636,"Greg Harris",1005415,115521
2011,"Pedro Beato","NYM",60,67,39,4.2985084416422925,116.29589312895372,4.219416408460275,111.76190935309647,0.0790920331820173,61.887228652618965,74.51147680960241,94.24061422744501,98.08852267007524,72.31085670421146,116.84293360810099,0.04240283,-0.20791001617908478,-0.47285765409469604,0.2454370087553099,0,1,15,11,-0.14857926964759827,"Pedro Beato",1330,474039
2018,"Tayron Guerrero","MIA",60,58,68,5.431035911569507,142.61125369614635,4.315604293474058,109.74332303069822,1.1154316180954487,87.47313185722354,113.48681807316903,112.56773283510239,125.0820675874815,113.17917362563882,129.38735066076376,0.14179105,-2.565068244934082,-0.921251654624939,-1.645888545838265,0,4,12,11,-0.15013782680034637,"Tayron Guerrero",11691,594027
1974,"Larry Hardy","SDP",75,98.1,56,4.393221588792638,127.49665900612575,3.778219945875362,107.58920262507881,0.6150016429172762,91.30478554457481,111.18859109936051,119.84660461667482,122.92346415510585,93.54363759969068,102.45206292157076,0.03111111,-0.4230760931968689,-1.2582206726074219,0.8405160370059299,2,,12,13,-0.154318705201149,"Larry Hardy",1005353,115464
2023,"Bryan Hoeing","MIA",26,42,34,4.714286142466059,105.70882640894017,4.802659547680372,109.94054878316331,-0.08837340521431347,101.67045185412427,122.22790618311802,103.64476690584539,98.34650118282974,86.28477750816016,84.86711491459357,0.11864407,-0.010699927806854248,-0.009955115616321564,-0.006631639446512499,0,0,5,3,-0.15763704478740692,"Bryan Hoeing",26304,663773
2019,"Tyler Kinley","MIA",52,49.1,46,3.6486498712191278,87.08009089996006,4.916712748943601,114.30395748584283,-1.2680628777244731,47.21063792181667,67.03090945931153,94.7837708743954,121.24740949330379,89.75918842948445,190.12491632193326,0.04524887,-0.11864395439624786,0.2691744863986969,-0.3990492549356416,1,2,10,8,-0.15799900889396667,"Tyler Kinley",18297,641755
2017,"Chad Bell","DET",24,47,42,6.1276590771241635,138.47197756782785,5.115086343850753,115.03865825180006,1.0125727332734105,73.89998179088703,117.06883973007069,113.5666598247984,121.36447400376291,91.38575867818349,123.66140361323164,0.09389671,-0.14685000479221344,-0.6415709853172302,0.12142750185684315,0,0,2,4,-0.1581253558397293,"Chad Bell",10297,518445
1978,"Dwight Bernard","NYM",29,44,22,4.2954552902664345,125.01461939832706,3.971206987790867,113.15575897001027,0.3242483024755676,63.39222836475699,92.61721171062986,118.78267218018625,125.93399446197463,83.51109748041696,131.73713209603397,0,-1.556968092918396,-0.6251856684684753,-1.7230923942409362,0,,2,7,-0.16149991750717163,"Dwight Bernard",1000887,110916
2023,"Scott McGough","ARI",62,68,84,4.897059922400064,110.75046072722878,4.828570124352346,114.03279191465971,0.06848979804771815,112.60054100988228,150.98743368738818,90.92790762028052,97.18949650324676,129.21858091144185,114.75840430668065,0.18835616,0.7615341544151306,0.01161371823400259,0.5672046850448208,9,5,25,11,-0.16323508322238922,"Scott McGough",12056,543518
2004,"Joe Horgan","MON",47,40,30,3.1500015020377647,70.88174163642431,5.0492703437809725,112.72897876638457,-1.8992688417432078,68.50062757002236,101.16262878229026,88.69114414517091,102.83747102750407,97.54421268040316,142.39900383419345,0.04494382,0.7114880084991455,0.48484835028648376,0.24699535597270894,2,1,9,5,-0.16574598848819733,"Joe Horgan",2304,425820
1999,"Onan Masaoka","LAD",54,66.2,61,4.320000659179788,101.26350453862267,5.068854398345993,110.67065275277656,-0.7488537391662042,72.3764096772382,95.43211514005353,83.62673744605107,106.02861718461298,119.5514010072086,165.1800537207174,0.04666667,-0.6479001045227051,-0.4970951974391937,-0.6171099142287599,1,,7,9,-0.16585227847099304,"Onan Masaoka",1008209,150385
2013,"Héctor Rondón","CHC",45,54.2,44,4.774390799172425,127.69466585475134,4.40151306985747,116.3177374977104,0.372877729314955,69.90997890192662,111.42556769353453,98.42285026811497,109.90274354951607,92.23166214846432,131.92917865706698,0.0785124,-0.44283804297447205,-0.3149353861808777,-0.2172137103225663,0,1,4,8,-0.17162726819515228,"Hector Rondon",2391,444468
2015,"J.R. Graham","MIN",38,59.2,50,5.1284934781120155,124.95014082344747,4.675493749955247,114.48501785639915,0.4529997281567688,89.96260212792416,128.12570664967592,110.56331235128991,114.36989465610114,93.2151832285421,103.61548696927602,0.10861423,-0.556473970413208,-0.5832676291465759,-0.7983009965054124,0,1,4,4,-0.17382332682609558,"J.R. Graham",12042,543242
2001,"Juan Moreno","TEX",45,41.1,36,3.919358214779208,83.32895585071036,5.226558059809115,114.28511125425906,-1.3071998450299067,64.56996932512182,118.16945334704509,57.75010035013523,86.98100074660623,125.85038031993501,194.90544266343954,0.04624278,0.17935802042484283,1.162060260772705,-0.9426387439718147,0,,7,3,-0.17566707730293274,"Juan Moreno",1465,276539
2019,"Branden Kline","BAL",34,41,34,5.926831474055397,125.85757216159502,5.872547050490058,120.59962665041898,0.05428442356533836,66.73142165034392,136.42885897692102,107.11788956659363,114.02131910322304,81.7369107953437,122.48640218557499,0.08196721,-0.7372857332229614,-0.7224656939506531,-0.18797055226395942,0,1,8,8,-0.17867693305015564,"Branden Kline",14101,571858
2004,"Geoff Geary","PHI",33,44.2,30,5.440299746453526,123.03776351963225,5.310463934928449,117.58224724829054,0.12983581152507728,94.18836295273533,144.94940214917278,111.38543690907336,109.86561332236006,86.81434971963057,92.17099203353291,0.07,0.42476195096969604,-0.20154087245464325,1.049650450957575,0,0,4,2,-0.18066109716892242,"Geoff Geary",1813,407783
2002,"Steve Kent","TBD",34,57.1,41,5.6511636680369195,127.64363646723957,5.037656188101481,115.45212556641881,0.6135074799354383,56.10218349114664,85.88466306246484,111.31425793982672,132.44479700485635,93.73327433623396,167.0759680866925,0.01102941,-1.0665819644927979,-0.9996298551559448,-1.230147430363231,1,1,4,6,-0.18162932991981506,"Steve Kent",1218,407902
2018,"Elieser Hernández","MIA",26,40.2,26,5.311476240232537,139.47178732205322,4.70961214584297,119.84679604600419,0.6018640943895672,50.16841387404539,80.92911572507344,109.18273615197135,117.66525994915749,64.43075819267179,128.4289262948366,0.03333333,0.532833993434906,-0.37320905923843384,0.9726552963909842,0,0,6,4,-0.1818292737007141,"Elieser Hernandez",16933,622694
2015,"Chasen Shreve","NYY",59,58.1,64,3.0857157655061305,76.23649483771833,4.9164517478479866,117.51322177326429,-1.830735982341856,73.27862865680859,145.61589955475583,90.175373675053,109.0078903006354,126.92119935318043,173.20357734476707,0.12350598,0.3895440995693207,-0.22731813788414001,0.6313277231401944,0,1,15,10,-0.19462862610816956,"Chasen Shreve",10855,592741
2021,"Riley Smith","ARI",18,42.1,28,4.889764367022701,116.25569103004815,4.918065828552451,119.88682292517791,-0.028301461529750327,118.3904079628631,121.21234774986745,116.43305341067128,104.12488260273469,64.57710237496141,54.54589051422697,0.10215054,-0.6313232183456421,-0.9456597566604614,-0.7972605345951003,1,0,0,4,-0.19557003676891327,"Riley Smith",19826,642092
2004,"J.J. Putz","SEA",54,63,47,4.714286285192857,106.38029061228167,5.001650578923446,112.1058504407918,-0.28736429373058847,101.5282091804197,124.04355126568454,101.29440526686584,100.88841041178847,104.01830434262378,102.45260888856886,0.08363636,0.2297239899635315,0.1450323462486267,0.05044269494988429,9,4,12,9,-0.19701457023620605,"J.J. Putz",1795,407816
