Season,Name,Team,W,L,G,GS,CG,ShO,QS,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,NameASCII,PlayerId,MLBAMID
1998,"Roger Clemens","TOR",20,6,33,33,5,3,24,234.2,271,2.6463067608246638,56.566218043456885,2.653356796737052,59.17203580133586,-0.007050035912388175,165.4335011620455,38.185755368565886,73.28296025258678,76.49097500565331,173.2730789299903,104.73881248155841,0.19042664,4.260498046875,5.001463890075684,-0.769478217868345,8.206381797790527,"Roger Clemens",815,112388
1990,"Roger Clemens","BOS",21,6,31,31,7,4,27,228.1,209,1.9313867752682528,46.98864934830518,2.177642110742473,54.946235339962854,-0.2462553354742203,232.75904975080923,34.450357830246226,88.27660845100935,79.3006914820079,154.55309611252554,66.40046673290412,0.16847826,6.9422502517700195,4.651226043701172,1.492759486510967,8.155840873718262,"Roger Clemens",815,112388
2002,"Randy Johnson","ARI",24,5,35,35,8,4,30,260,334,2.3192307692307694,53.731712589033364,2.66207447052002,61.10025439674847,-0.34284370128925046,242.49477623831686,88.79707108049541,81.83170608876821,75.28107704963998,184.68722468657884,76.16131702487843,0.25410628,5.996870040893555,4.30996561050415,1.6155546957146472,8.14917278289795,"Randy Johnson",60,116615
1974,"Bert Blyleven","MIN",17,17,37,37,19,3,24,281,249,2.6583629893238436,71.2627418749236,2.3718139105420097,65.02857509872617,0.2865490787818339,208.32884864465174,63.50099032269277,90.61424351885901,85.9268942506171,168.17965404707874,80.72798036377834,0.14969539,3.544139862060547,3.0495080947875977,0.37542039509615455,8.074355125427246,"Bert Blyleven",1001098,111126
1997,"Greg Maddux","ATL",19,4,33,33,5,2,27,232.2,177,2.2048710119718313,52.96672083897306,2.4258305617035933,57.555298349906515,-0.22095954973176202,445.84079992793437,36.07406023181828,90.056803033327,68.41062089020711,111.78169239363751,25.072110109101754,0.17581187,5.505119800567627,5.5878095626831055,-0.16098868659434018,8.02258586883545,"Greg Maddux",104,118120
2004,"Ben Sheets","MIL",12,14,34,34,5,0,24,237,264,2.6962025316455698,62.43403859816844,2.6484255082496615,58.84426998643695,0.04777702339590828,414.4287969920355,85.36926628201672,86.49179501812084,70.9486100343503,163.0664408408196,39.347274580872806,0.24759872,2.346666097640991,3.140624523162842,-0.5810575880627007,7.97304630279541,"Ben Sheets",710,282656
1995,"Greg Maddux","ATL",19,2,28,28,10,3,22,209.2,181,1.631160414057026,38.646974305355705,2.2590998910813136,52.31844220491415,-0.6279394770242877,394.2765095104775,35.938501225387704,75.22307573594576,58.908732542359246,134.82878964072026,34.196506374362656,0.20127389,7.593796253204346,6.858887672424316,0.564462651894484,7.945730686187744,"Greg Maddux",104,118120
2014,"Clayton Kershaw","LAD",21,3,27,27,6,2,24,198.1,239,1.769747808389215,51.06096971155101,1.8112438330486311,49.4023418762891,-0.04149602465941604,286.3781356193476,48.6449275666846,78.98781467226031,67.66018552008263,155.3282839370729,54.23887454929701,0.2777036,5.042789936065674,4.965522766113281,0.13636984457675627,7.941277980804443,"Clayton Kershaw",2036,477132
1977,"Dennis Leonard","KCR",20,12,37,37,21,5,24,289.2,240,3.044879278391647,73.90972197956226,2.7587564866346166,69.1855323089215,0.28612279175703037,204.36082208592458,62.43056636781723,86.37701950120996,80.49578527604004,157.93474220360676,77.2822983651126,0.13993174,3.867720127105713,3.9408891201019287,0.4002833734232327,7.929096698760986,"Dennis Leonard",1007531,117687
1996,"Greg Maddux","ATL",15,11,35,35,5,1,24,245,172,2.7183673469387757,63.809275624449945,2.7307565494459505,61.88615842263161,-0.01238920250717479,302.10840606917156,41.033092371379084,92.41736753351756,75.09766556392718,100.9264106959739,33.407351980060156,0.14723926,2.9105842113494873,4.702967166900635,-1.873403205363907,7.817171573638916,"Greg Maddux",104,118120
1975,"Tom Seaver","NYM",22,9,36,36,15,5,27,280.1,243,2.3757430766921224,68.07404300348003,2.3482871515975274,66.77428878555611,0.027455925094594935,189.76797157853719,55.53288912600166,84.50913293896079,79.99929680813894,166.53626086371935,87.75783700790079,0.13901345,5.020843982696533,3.839832067489624,0.8986663451127122,7.807089805603027,"Tom Seaver",1011708,121961
2003,"Mark Prior","CHC",18,6,30,30,3,1,23,211.1,245,2.427444502840192,56.74617919195983,2.473162433655502,55.8578290530463,-0.04571793081530995,252.03446058336553,60.595602463781916,88.66660528856889,79.7985714701125,166.22219709487308,65.9521704679714,0.22595597,4.390121936798096,2.9602348804473877,1.33668276733896,7.757728576660156,"Mark Prior",301,407578
1976,"Vida Blue","OAK",18,13,37,37,20,6,29,298.1,166,2.3530725454636032,68.70955334963979,2.5554387715590483,71.28008596068878,-0.20236622609544508,176.57397319256302,46.96770185475956,93.79068680589224,84.46012629339927,110.99247058904265,62.85890562284953,0.08547718,5.851002216339111,4.248222827911377,1.140934813777859,7.636055946350098,"Vida Blue",1001094,111119
2017,"Chris Sale","BOS",17,8,32,32,1,0,23,214.1,308,2.8973562118353766,63.333553867809584,2.453129568630708,56.30899848247236,0.44422664320466865,277.2681487218977,77.01419035801375,81.98093256102635,72.83657335968498,167.73743275231513,60.49646360566576,0.31139836,3.7313120365142822,4.085147857666016,-0.23418884313116006,7.621091842651367,"Chris Sale",10603,519242
1989,"Bret Saberhagen","KCR",23,5,35,35,12,4,30,260,191,2.076923076923077,53.410117610947914,2.389563743884747,65.79473462746527,-0.3126406669616699,275.7008058337142,54.215094170732534,83.31618795189384,70.08456306911658,132.71065331211634,48.135746882589316,0.14866204,5.453373908996582,5.357418537139893,0.21301430120178555,7.613886833190918,"Bret Saberhagen",1011355,121604
1998,"Randy Johnson","- - -",19,11,34,34,10,6,21,244.1,329,3.2783083902087533,71.72411003021253,2.89767883872781,64.82064077058455,0.38062955148094346,200.2392192987005,78.0658597113474,84.2554873853849,83.53987931411936,194.35289805260467,97.05520661434696,0.23964497,3.550899922847748,3.6844663619995117,-0.31219469915591613,7.604318141937256,"Randy Johnson",60,116615
2009,"Tim Lincecum","SFG",15,7,32,32,4,2,26,225.1,261,2.4763314168429273,60.204600490846616,2.3426458724560737,56.29753690020001,0.13368554438685365,190.34104303047607,40.231109676998535,79.57573808322394,75.9945128140632,157.86076010012363,82.93574411943403,0.21325967,4.547138214111328,4.216238498687744,0.28457867514272817,7.579198360443115,"Tim Lincecum",5705,453311
1992,"Roger Clemens","BOS",18,11,32,32,11,5,23,246.2,208,2.4081082074184192,58.04520674118672,2.540074980215403,64.08682453252615,-0.13196677279698354,211.9192956288605,51.045242142734324,86.87695576597055,78.81609415302265,149.83194486447834,70.7023645056133,0.14762386,4.247481822967529,3.993413209915161,0.17681023416272446,7.575290679931641,"Roger Clemens",815,112388
1998,"Greg Maddux","ATL",18,9,34,34,9,5,27,251,204,2.2231075697211153,53.034884831539074,2.8084749499165205,65.45144188210566,-0.5853673801954051,225.8143519380641,46.5634554296513,83.6640263606925,71.12937939880094,117.94767484738615,52.2321484349195,0.16109423,4.934048175811768,6.195314884185791,-1.3972367216118657,7.537934303283691,"Greg Maddux",104,118120
1993,"Greg Maddux","ATL",20,10,36,36,8,1,29,267,197,2.359550561797753,56.75674930376372,2.8460256237215766,68.70487319098895,-0.48647506192382384,201.4765055500903,54.37795929911299,87.9998931377437,77.26801982150423,120.5667447053651,59.84158830279246,0.1362782,4.971854209899902,4.250000476837158,0.42284609408233553,7.518202304840088,"Greg Maddux",104,118120
2018,"Max Scherzer","WSN",18,7,33,33,2,1,28,220.2,300,2.5287010229151528,61.711575097286406,2.6528786822868007,63.961433349831495,-0.12417765937164793,227.00639761330467,85.75795834223871,77.210705604712,70.29985348370643,154.52393630481384,68.07029591452614,0.28752887,4.836398124694824,4.737618446350098,0.5791122397907555,7.474438190460205,"Max Scherzer",3137,453286
2019,"Gerrit Cole","HOU",20,5,33,33,0,0,26,212.1,326,2.500784989260519,55.42725832632042,2.639441173090714,58.465065973583755,-0.13865618383019473,253.26864320483153,84.88427882721965,73.56250510053334,66.39947421122939,175.54397844038806,69.31137956911967,0.34026928,4.3053083419799805,5.127715110778809,-0.33901962976613476,7.473671913146973,"Gerrit Cole",13125,543037
2021,"Corbin Burnes","MIL",11,5,28,28,0,0,18,167,234,2.4251497005988023,57.65817032216769,1.631111966778418,37.56055284011642,0.7940377338203843,261.9014697188038,30.726479670018996,83.6567714588626,72.70181688452033,152.7861386695234,58.337259205422065,0.304414,3.3050739765167236,4.444884300231934,-1.1335730518059277,7.472093105316162,"Corbin Burnes",19361,669203
1994,"Greg Maddux","ATL",16,6,25,25,10,3,24,202,156,1.5594059405940595,36.64071923536006,2.3933478600908042,54.36123482611504,-0.8339419194967448,257.539332392713,18.556384097241875,77.95690427377252,64.68143126411965,123.01187545648395,47.764306673168164,0.16149871,6.125904083251953,5.963780879974365,-0.3936569218157038,7.433055877685547,"Greg Maddux",104,118120
1983,"Steve Carlton","PHI",15,16,37,37,8,3,24,283.2,275,3.1092833077412414,84.43448000448801,2.6528680082813745,70.37952517103605,0.4564152994598669,195.6549692651328,88.06100527750411,101.2183877823618,95.76050712668153,159.86506933054346,81.70765019059391,0.16145393,1.3018780946731567,1.4442863464355469,-0.2664552856413196,7.410534858703613,"Steve Carlton",1001964,112008
2003,"Pedro Martinez","BOS",14,4,29,29,3,0,21,186.2,206,2.217857082425333,48.0204391004162,2.2118791531056763,51.088641609490665,0.005977929319656905,226.9192760102816,30.33699785677955,80.69028340177636,75.02571782012078,175.26444424607178,77.23647256905672,0.21228304,5.101240158081055,4.778395175933838,0.13206225003028482,7.405047416687012,"Pedro Martinez",200,118377
2002,"Pedro Martinez","BOS",20,4,30,30,2,0,21,199.1,239,2.257525314027442,49.620531637782776,2.2396663700312383,53.699355059868836,0.017858943996203802,310.68294552770175,53.522323409796144,75.49868436731091,66.75605530631704,188.8434839625086,60.78333877862605,0.25285896,4.077244281768799,5.032865047454834,-0.5088691849005693,7.396439075469971,"Pedro Martinez",200,118377
1974,"Fergie Jenkins","TEX",25,12,41,41,29,6,27,328.1,225,2.8233501663331886,78.61929068184135,2.7609607155817146,77.21240156416748,0.06238945075147395,322.1148865349225,104.81116721933637,90.17821022795161,75.83041048938732,133.80309033972685,41.538937942180084,0.13793104,5.686416149139404,4.3335394859313965,1.0475004067210616,7.368151664733887,"Fergie Jenkins",1006388,116522
2008,"CC Sabathia","- - -",17,10,35,35,10,5,25,253,251,2.703557393780656,63.21109845916039,2.9067218305475757,67.76100631035888,-0.20316443676691964,211.45760534031405,67.11001850204632,89.81835952212293,80.13374785193662,140.2359153152778,66.50282686962048,0.18768328,4.759317994117737,4.579238295555115,0.15187790538851065,7.349384069442749,"CC Sabathia",404,282332
2011,"Clayton Kershaw","LAD",21,5,33,33,5,2,25,233.1,248,2.2757141865010206,62.42417652710416,2.4682434529285033,64.61904852089333,-0.1925292664274827,196.7696501101485,64.18629760683679,81.91619491812882,74.67108965445178,142.68626762064446,72.51436443355284,0.2127193,3.5697879791259766,4.210633277893066,-0.6546848540475021,7.330873966217041,"Clayton Kershaw",2036,477132
2010,"Cliff Lee","- - -",12,9,28,28,7,1,18,212.1,185,3.178963969398965,75.35428546309896,2.583336919949099,60.98118568317595,0.5956270494498659,486.7716168745171,68.6842160203903,93.14983925223702,74.51673449624052,123.67645762528198,25.407489583911126,0.19810202,2.1682302951812744,3.3054291009902954,-1.0294327293440095,7.326830863952637,"Cliff Lee",1636,424324
1999,"Kevin Brown","LAD",18,9,35,35,5,1,25,252,221,2.99999981834776,70.32186316351266,3.145758864272299,68.1785354141028,-0.1457590459245388,208.884069850089,59.960641573938,84.18573970170648,73.9747171480063,127.64111350242347,61.10619305793895,0.15913556,4.076168060302734,4.776427745819092,-0.7962788012110327,7.320936679840088,"Kevin Brown",642,111554
1997,"Andy Pettitte","NYY",18,7,35,35,4,1,24,240.1,166,2.883495206655541,64.92796200118794,2.9552587890582074,66.41983098180671,-0.07176358240266634,138.99360932828358,23.83715416655579,94.94269118475215,85.94650730312071,102.76772613700945,73.9370125378856,0.10243408,3.2826600074768066,3.8334145545959473,-0.4265797905385984,7.248295307159424,"Andy Pettitte",840,120485
2001,"Curt Schilling","ARI",22,6,35,35,6,1,27,256.2,293,2.9805195986470645,65.91497258307433,3.1075783901340066,69.48222011972422,-0.1270587914869421,357.7074829854948,111.80840549864229,94.33103522260117,78.58491165534211,159.15589165408525,44.49331007485021,0.24877571,5.563717842102051,3.701585054397583,2.0262611042254415,7.233248710632324,"Curt Schilling",73,121811
2021,"Zack Wheeler","PHI",14,10,32,32,3,2,20,213.1,247,2.784375066384675,65.99731348461476,2.588784108608961,59.14213802560461,0.195590957775714,204.3337553506714,54.97845243464388,89.20736851592758,77.93666791822768,124.80234058920658,61.0776912981664,0.23674912,3.616490125656128,4.407456874847412,-0.8118679171021617,7.22137451171875,"Zack Wheeler",10310,554430
2017,"Corey Kluber","CLE",18,4,29,29,5,3,22,203.2,265,2.2536826002895824,49.43390574283145,2.4997018544779106,56.58196148406828,-0.24601925418832815,284.9450356183096,70.91671028827062,76.14829704285057,65.22727140219355,158.0642631374601,55.47184070876966,0.2947233,4.721086025238037,5.3100905418396,-0.13178284005724805,7.21213960647583,"Corey Kluber",2429,446372
2013,"Clayton Kershaw","LAD",16,9,33,33,3,2,27,236,232,1.8305084745762712,51.14735383105617,2.386837426686691,63.623886628189176,-0.55632895211042,177.21935209013878,47.31913859254281,77.87556030773204,71.41379291790861,129.611895377638,73.13642170377875,0.19823789,4.904501914978027,5.452085971832275,-0.5110140572922068,7.1798529624938965,"Clayton Kershaw",2036,477132
2000,"Greg Maddux","ATL",19,9,35,35,6,3,25,249.1,190,2.9959891825797675,65.20564243360695,3.226413847479755,68.71202543937495,-0.23042466489998725,257.14918742728787,58.74367530994731,89.85796871438292,73.91572453772245,109.80215846851375,42.69978800149057,0.14624506,3.9684860706329346,4.4797163009643555,-0.5653226878671456,7.17974853515625,"Greg Maddux",104,118120
1974,"Jon Matlack","NYM",13,15,34,34,14,7,27,265.1,195,2.408291364955754,69.20645995025447,2.4161593091978255,68.12697697925918,-0.007867944242071712,175.7016432325199,41.206813800830744,89.02157216472804,82.50042771133695,136.2263375014501,77.53276136312948,0.1105948,2.5127360820770264,3.7263660430908203,-1.386909285513048,7.174518585205078,"Jon Matlack",1008246,118428
1975,"Frank Tanana","CAL",16,9,33,33,16,5,24,257.1,269,2.6230572022003966,73.2311756361286,2.490138065237311,66.82557744450266,0.13291913696308555,259.15319564022303,96.22106434975382,87.98365204742652,81.00830265851644,203.3263758023549,78.45799028596299,0.19047619,4.686205863952637,2.9330286979675293,1.119067637227575,7.173588275909424,"Frank Tanana",1012818,123084
2014,"Corey Kluber","CLE",18,9,34,34,3,1,26,235.2,269,2.44413023279906,63.031701564662235,2.3472450626348644,61.909623384567325,0.09688517016419551,199.1135886474228,60.2031730938862,93.123352122013,85.29415158737392,140.2355104422817,70.4299047009749,0.22923239,3.6696999073028564,3.3676416873931885,0.36146961989621484,7.162230491638184,"Corey Kluber",2429,446372
1986,"Roger Clemens","BOS",24,4,33,33,10,1,23,254,238,2.480314811627557,57.35852568724636,2.8103813812303873,68.75164278526738,-0.3300665696028302,208.56957154155532,72.94002841919395,75.16019247956218,70.12143069298905,158.7760455723389,76.12617223145787,0.17151454,5.739694118499756,5.5073113441467285,0.3380636473398013,7.1316728591918945,"Roger Clemens",815,112388
2008,"Tim Lincecum","SFG",17,5,33,33,2,1,26,223,261,2.6233185651509623,60.98523958439923,2.5894173460408076,60.95065583566176,0.033901219110154646,161.08129004249307,43.35884544760512,83.97934467661283,83.17208175458244,160.31980027089685,99.52726068316936,0.19911991,4.940279960632324,3.928651809692383,0.9366112095478076,7.129289150238037,"Tim Lincecum",5705,453311
1982,"Mario Soto","CIN",13,13,34,34,13,2,26,253.2,268,2.838370508133907,76.41598208939155,2.452466358087089,67.26297004653264,0.38590415004681766,221.68543595698145,101.15635140541406,84.44818381202651,81.31410239729252,189.2140187881761,85.35247764954262,0.19430815,2.351994037628174,2.2611083984375,0.2534327359722881,7.118552207946777,"Mario Soto",1012289,122547
2011,"Cliff Lee","PHI",17,8,32,32,6,6,25,232.2,238,2.398280907148603,62.357540262870806,2.6041828289708153,66.48427839001043,-0.20590192182221223,242.7883586064152,77.24426174444571,90.9361112717167,78.49792885693209,135.74206937143134,55.90962509107926,0.21304348,4.160387992858887,3.3302268981933594,0.9986915619683732,7.0871663093566895,"Cliff Lee",1636,424324
1993,"Jose Rijo","CIN",14,9,36,36,2,1,28,257.1,227,2.4831605236009775,60.75886256668864,2.9300575679636807,69.96717088649575,-0.44689704436270317,194.71333481462548,76.57088544213441,87.71511937211297,80.17057180105337,143.65257663453647,73.77644279357276,0.16034985,5.188370227813721,4.886049747467041,0.47902741637389123,7.074559688568115,"Jose Rijo",349,121206
2005,"Johan Santana","MIN",16,7,33,33,3,2,24,231.2,238,2.87482027011878,66.34486416710926,2.7955707245658847,66.71052027209471,0.0792495455528952,259.12262201758824,79.81565773687348,79.64367185934633,71.32457692559645,164.31257647952106,63.41112474485059,0.21208791,4.160416126251221,4.590811252593994,-0.43145521917336627,7.058385372161865,"Johan Santana",755,276371
2015,"Jake Arrieta","CHC",22,6,33,33,4,3,29,229,236,1.7685588341219818,45.02821614215486,2.347567601501342,60.56101946096921,-0.57900876737936,183.81607570021148,40.26243622274864,73.23743489141849,66.56728664241453,131.08045248972547,71.31065508127567,0.21609195,5.92972993850708,5.77858829498291,0.6703471003808277,7.033605098724365,"Jake Arrieta",4153,453562
2003,"Roy Halladay","TOR",22,7,36,36,9,2,23,266,204,3.2481203007518795,69.39577271295863,3.230770108215791,71.40969997014281,0.017350192536088382,330.05188388762923,79.07388128003265,93.437333720032,77.34610295299935,121.38055368625011,36.776204192547056,0.16059757,4.599621772766113,4.104889392852783,0.7319649664547061,7.032835006713867,"Roy Halladay",1303,136880
1977,"Steve Rogers","MON",17,16,40,40,17,4,24,301.2,206,3.1027622216822355,80.51117967752806,2.9170485349451214,76.30066905648837,0.18571368673711408,157.30169674508784,56.95722243924861,92.28919318325495,85.56884688327871,119.12924116359827,75.7329663570399,0.10121458,1.7381279468536377,2.4818174839019775,-0.8270631479169619,7.025413990020752,"Steve Rogers",1011138,121390
1989,"Nolan Ryan","TEX",16,10,32,32,6,2,20,239.1,301,3.1963793055851575,81.04977489566025,2.511944250837344,66.14569339381525,0.6844350547478135,181.77281999072102,83.43689132406811,71.84199819803054,80.14362604626973,213.5861741340292,117.50170208950863,0.20546559,2.6380562782287598,3.6071677207946777,-0.9783679827050795,7.017210006713867,"Nolan Ryan",1011348,121597
1975,"Gaylord Perry","- - -",18,17,37,37,25,5,21,305.2,233,3.2388226776053397,85.55236870406037,2.979872898967939,77.71609843056287,0.25894977863740065,234.0911686449727,108.0082380132196,93.36786198867706,83.32755818299192,145.21054286860092,62.0316241101203,0.13060897,1.4077419340610504,3.0166644155979156,-1.5703926430818593,6.9866368770599365,"Gaylord Perry",1010210,120438
1992,"Charles Nagy","CLE",17,10,33,33,10,3,24,252,169,2.9642857142857144,75.32500937529153,2.711889662061419,69.36589314155866,0.2523960522242956,187.288324858469,49.964917497151106,100.36879611522902,87.91963659241317,118.27046378369484,63.14887492765657,0.11001965,3.2150721549987793,3.4378421306610107,-0.17299379338945853,6.975656032562256,"Charles Nagy",397,119640
1992,"Greg Maddux","CHC",20,11,35,35,9,4,30,268,199,2.1828358208955225,60.68286931197376,2.5780943528929754,71.41283865896818,-0.39525853199745287,149.83776735750988,36.22014438697907,83.70218121183063,78.59402732778602,121.80580629778461,81.29178589910815,0.12158341,4.7624101638793945,4.516965389251709,-0.06871381969779833,6.972506523132324,"Greg Maddux",104,118120
1985,"Bert Blyleven","- - -",17,16,37,37,24,5,19,293.2,206,3.1566402089480743,74.21371886801514,3.1577808789163457,76.90051657600017,-0.001140669968271446,174.10092729717266,72.58093177150259,91.85080685955892,84.27606725813658,125.70919807226342,72.20478800235333,0.10889443,2.6326041221618652,3.62363064289093,-0.8722159592475047,6.966132402420044,"Bert Blyleven",1001098,111126
2019,"Jacob deGrom","NYM",11,8,32,32,0,0,23,204,255,2.426470588235294,59.25662587551932,2.6747937894334983,61.54418246601696,-0.2483232011982044,214.12730056921453,61.59831837942325,82.94860655044529,73.48872543351806,136.77209256744393,63.87419457457232,0.26243781,4.205755710601807,4.757212162017822,-0.6031780536746982,6.939486026763916,"Jacob deGrom",10954,594798
2012,"Justin Verlander","DET",17,8,33,33,6,1,25,238.1,239,2.6433566997684226,63.395285983257885,2.943403140759257,70.2243664684917,-0.30004644099083455,162.446392394372,65.92440945780736,85.74808530284798,80.86639538147537,128.61737754253127,79.17527341918505,0.18723849,4.151782035827637,4.590191841125488,-0.5949754087790726,6.9237565994262695,"Justin Verlander",8700,434378
2001,"Mike Mussina","NYY",17,11,34,34,4,3,24,228.2,214,3.1486879766105456,71.79678892720268,2.917941497017448,66.20673301438221,0.23074647959309758,255.88839708531518,71.20019080294288,89.0919856344391,76.72579688490728,142.37968419170062,55.64132252196195,0.18921892,3.91361403465271,4.276155471801758,-0.13091891864460425,6.9215989112854,"Mike Mussina",837,119608
1975,"Jim Palmer","BAL",23,11,38,38,25,10,29,322.1,193,2.094105613044533,58.10163887394927,2.959573774304502,79.50986535963497,-0.8654681612599693,169.6658631141564,73.15965971706217,84.48661549635436,75.83090610652408,118.47794345662834,69.8301647599196,0.08918706,5.299245834350586,4.767749309539795,0.8923614739798209,6.912896156311035,"Jim Palmer",1009973,120196
1997,"Randy Johnson","SEA",19,4,29,29,5,2,23,211,288,2.3033175355450237,50.17283900513423,2.848548128480595,62.46664236072242,-0.5452305929355714,203.5644161560689,77.57430733631514,71.84050037576306,72.92836689468766,208.78821076256315,102.56615996262353,0.25059382,6.245331764221191,4.982563495635986,0.9675976845370178,6.905920028686523,"Randy Johnson",60,116615
2003,"Esteban Loaiza","CHW",21,9,34,34,1,0,27,226.1,207,2.9027982979281104,62.62118567593371,3.0536132991625897,65.47936404522916,-0.15081500123447933,191.37462172778154,60.763356607651474,87.1002591860296,80.37615827699437,143.06975781365972,74.75900308047514,0.1637744,5.466808319091797,4.864562034606934,0.6708151880910656,6.9047064781188965,"Esteban Loaiza",1310,117842
1993,"Randy Johnson","SEA",19,8,34,34,10,3,23,254,304,3.2598427155167418,74.4673976139655,3.067087883310403,71.20835654494854,0.19275483220633882,191.74597737483717,84.45229725774732,76.16613166331587,78.31850790715875,198.2247969147803,103.37885487253271,0.19864995,3.665868043899536,3.812781572341919,-0.14025810936878713,6.895105838775635,"Randy Johnson",60,116615
1974,"Phil Niekro","ATL",20,13,39,39,18,6,31,300.1,193,2.3074361038653035,60.02568773753602,3.0010830751861177,77.3460874191657,-0.6936469713208142,151.91227249793576,81.91054810990417,88.06782766656485,81.47532718805378,120.0961581678561,79.05625684113475,0.08774834,2.5956060886383057,3.589663505554199,-1.004769712427171,6.893362998962402,"Phil Niekro",1009583,119786
1975,"Ron Reed","- - -",13,13,34,34,8,2,18,250.1,139,3.52330233523479,95.13635492927398,2.4195120303076267,67.55805988261123,1.1037903049271631,180.23463221033117,28.26725723193907,108.08084583226072,96.0484069880654,99.54691011422523,55.23184516448701,0.08059981,0.18653610348701477,0.8228730279952288,-0.6480377448995261,6.892940521240234,"Ron Reed",1010773,121001
2013,"Matt Harvey","NYM",9,5,26,26,1,1,20,178.1,191,2.2710281021553995,63.76890381058402,2.004863691886383,52.720447451486784,0.2661644102690164,244.7361797839004,39.84938955874764,83.48315162201531,72.62998004012637,140.41936442310944,57.37580836896798,0.23188406,2.687582015991211,3.755279779434204,-1.1144630861993705,6.889032363891602,"Matt Harvey",11713,518774
2009,"Félix Hernández","SEA",19,5,34,34,2,1,29,238.2,217,2.4888266034833513,58.119952766725255,3.0887038717540456,71.72060190263372,-0.5998772682706943,150.81058995737882,50.83708404434846,85.03305947705398,80.91243136176608,126.21178321253194,83.68893842249061,0.14943705,3.838710308074951,3.5942039489746094,-0.11863186779879609,6.88866662979126,"Felix Hernandez",4772,433587
2009,"Roy Halladay","TOR",17,10,32,32,9,4,22,239,208,2.786610878661088,62.224667982948276,3.055242755123761,68.84320129811906,-0.26863187646267317,293.24171063759127,74.45707262940614,96.79396995683804,80.20328273535627,122.73594761160294,41.854872252578055,0.17964694,3.6638641357421875,3.875093460083008,0.09933496250519314,6.8297600746154785,"Roy Halladay",1303,136880
2000,"Kevin Brown","LAD",13,6,33,33,5,1,26,230,216,2.582608695652174,59.60262455356789,3.1732982967210854,67.21265055368593,-0.5906896010689113,261.23823385507325,70.38487333452794,80.22464043062904,68.4247073759297,137.16140046221233,52.50433560804001,0.1834962,4.749964237213135,4.296902179718018,0.5136132139153542,6.819314002990723,"Kevin Brown",642,111554
1993,"Kevin Appier","KCR",18,8,34,34,5,1,29,238.2,186,2.564245919349965,58.15708081707088,2.8961689462212603,68.4109657116308,-0.33192302687129516,141.94061385256072,32.6829097955018,80.27470382068974,78.02992057784257,131.97242539573165,92.97721097594413,0.11017838,5.619026184082031,5.143448829650879,0.09102259718815642,6.809022426605225,"Kevin Appier",3,110293
2002,"Roy Halladay","TOR",19,7,34,34,2,1,26,239.1,168,2.933147694646632,63.6399430707786,2.966252743589317,67.53578920409853,-0.033105048942684956,140.8954915422294,34.29006515160387,92.62343104694536,86.11809363584962,105.20560279632296,74.66924031810585,0.10674723,3.97654390335083,3.9911484718322754,-0.1973257610542567,6.808107852935791,"Roy Halladay",1303,136880
1976,"Tom Seaver","NYM",14,11,34,34,13,5,26,270.2,235,2.5935961565890064,76.98438266497627,2.4551938328544765,71.88563000986387,0.13840232373453,201.6856365017321,81.12897503179111,84.96678574084405,80.33849835498418,168.00754135374703,83.30168762880767,0.14763231,1.8407320976257324,2.832303285598755,-1.0295595184534208,6.793546199798584,"Tom Seaver",1011708,121961
2004,"Johan Santana","MIN",20,6,34,34,1,1,25,228,265,2.605263332250718,56.05227482381265,2.922076399137732,67.38500102129701,-0.31681306688701394,254.42057149084795,82.26045585640873,72.00255791141073,65.04647160989396,183.06890025873327,71.9552234224811,0.23950057,5.641570091247559,6.308063983917236,0.09169822715735254,6.792599201202393,"Johan Santana",755,276371
1990,"Dwight Gooden","NYM",19,7,34,34,2,1,20,232.2,223,3.829512810266865,104.53627064273302,2.4429695120449013,65.62044665073856,1.3865432982219636,177.51996597872355,49.1156233810726,100.72724173492584,96.53709931474742,150.34835112675898,84.69377474633009,0.15564598,0.47666195034980774,0.7287130355834961,-0.2751290915962937,6.787654399871826,"Dwight Gooden",1004852,114947
1996,"Roger Clemens","BOS",10,13,34,34,6,2,19,242.2,257,3.6346150798910726,71.57454303364574,3.431188238825925,71.18754472021106,0.20342684106514763,148.20394757423952,57.88491851630977,85.94332121525366,88.15278048003225,158.98227356692627,107.27262799379848,0.14631783,4.303584098815918,3.593165874481201,0.5159685605376847,6.786060333251953,"Roger Clemens",815,112388
2019,"Lance Lynn","TEX",16,11,33,33,0,0,20,208.1,246,3.6720000896484395,72.86457618123157,3.127609473598633,65.92083690972981,0.5443906160498067,155.48487776605404,62.64811025621818,95.7679489163529,90.46991270205935,123.68511807424898,79.548011054901,0.21371429,2.6426279544830322,1.7732512950897217,1.087257054888426,6.752039909362793,"Lance Lynn",2520,458681
2008,"Cliff Lee","CLE",22,3,31,31,4,2,23,223.1,170,2.5388060279688145,59.11414558199092,2.8320182731970034,67.0021634896485,-0.2932122452281889,250.25126233780864,48.37814123656269,96.17119056076986,79.83732052591364,111.67336949712418,44.624499912993834,0.15263749,5.816143989562988,4.5569586753845215,1.2887220502371592,6.746829509735107,"Cliff Lee",1636,424324
