Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,WAR,MLBAMID,decade,WAR/IP,pos,league,award_id,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,Clutch_rank,mean_rookie_rank,rookie_rank,rk_rel_tc,rk_st_tc,mlb_rank,mean_mlb_rank,mlb_rel_tc,mlb_st_tc,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,rookie_of_the_year,rk_bat_tc,mlb_bat_tc
2021,Emmanuel Clase,CLE,71,69.2,74,1.291866075866775,30.504049381242528,2.1078331267543593,50.459914866508825,-0.8159670508875843,170.62443987987558,20.141290854029968,79.65202694541769,73.91242636883722,115.07417541292324,67.44296426454281,0.2078853,1.0877020359039309,1.767431616783142,-1.1049055748063654,2.154788017272949,661403,2020s,0.03113855516290389,closer,AL,AL,1.0,1.0,1.0,0.9523809523809523,0.8095238095238095,0.8095238095238095,1.0,1.0,0.9047619047619048,0.5238095238095238,0.8571428571428571,0.9523809523809523,0.9047619047619048,0.8095238095238095,0.14285714285714285,0.8174603174603176,32,0,0,0.9281045751633987,0.7948438634713146,0,0,claseem01,Rookie of the Year,2021.0,AL,11.0,150.0,1.0,0.0,0.07333333333333333,1,0,0,0
2023,Yennier Cano,BAL,72,72.2,65,2.1055051029637792,50.25371627004424,2.8421962216610352,67.21533464540444,-0.736691118697256,183.88972677212303,40.468881956140834,92.5099043361162,77.36963596615165,99.02450924020798,53.84994203095873,0.18374558,2.631012201309204,1.715317726135254,-0.3087320807650273,1.6869540214538574,666974,2020s,0.023365014147560353,relief,AL,AL,0.9090909090909091,0.8636363636363636,0.8181818181818182,0.9090909090909091,0.5454545454545454,1.0,1.0,1.0,0.9090909090909091,0.45454545454545453,1.0,0.9545454545454546,1.0,0.8636363636363636,0.3181818181818182,0.821969696969697,34,0,0,0.9570552147239264,0.7943081117927744,0,0,canoye01,Rookie of the Year,2023.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2018,Walker Buehler,LAD,23,136.1,151,2.3105135336323683,60.05962232493841,2.9183777770136605,72.4925779571887,-0.6078642433812922,161.8681729525248,66.38561147634506,75.91860808234743,71.32858114355878,126.60699900151997,78.2161120072017,0.21616541,3.006216287612915,3.2934985160827637,-0.3503813430471547,3.2966508865356445,621111,2010s,0.024222269555735816,starter,NL,NL,1.0,0.9166666666666666,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.9166666666666666,0.8333333333333334,0.9166666666666666,1.0,1.0,0.9166666666666666,1.0,0.08333333333333333,0.8854166666666666,38,0,0,0.8983050847457628,0.7913135593220338,0,0,buehlwa01,Rookie of the Year,2018.0,NL,28.0,150.0,1.0,0.0,0.18666666666666668,1,0,0,0
2004,Ryan Madson,PHI,51,76.1,55,1.6506554617817206,37.331207070250656,3.02306850976046,66.0120123724271,-1.3724130479787393,153.49214700617955,31.806584019657176,85.84940748582564,75.6331505584526,105.0558682758314,68.44380528105667,0.12211221,2.2895238399505615,2.173659324645996,-0.3554164178685013,1.6360952854156494,425492,2000s,0.02149928101728843,relief,NL,NL,0.9565217391304348,0.9130434782608695,0.9565217391304348,0.9130434782608695,0.7391304347826086,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8695652173913043,0.34782608695652173,0.8695652173913043,1.0,0.8260869565217391,0.6521739130434783,0.34782608695652173,0.8079710144927534,24,0,0,0.8933333333333333,0.7888888888888891,0,0,madsory01,Rookie of the Year,2004.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2009,Alfredo Aceves,NYY,42,80.2,67,3.3471081766729824,72.99144969916223,3.5929516373334884,78.50054570184129,-0.245843460660506,220.40122161592865,90.24635531750856,82.44816746969502,70.66977960847773,118.97605316772724,53.9815755214087,0.1625,2.178802251815796,1.7185558080673218,0.3081989113952419,1.464511752128601,469686,2000s,0.018260745039009988,relief,AL,AL,0.7241379310344828,0.8275862068965517,0.41379310344827586,0.9655172413793104,0.7931034482758621,1.0,0.9310344827586207,0.896551724137931,0.9655172413793104,0.5862068965517241,0.9310344827586207,0.9655172413793104,0.9655172413793104,0.8275862068965517,0.7931034482758621,0.8314176245210727,46,0,0,0.9050632911392406,0.7870956399437412,0,0,aceveal01,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2001,Roy Oswalt,HOU,20,127.2,130,2.8198435667227058,62.42996656055399,2.853314359464922,63.89201859375299,-0.0334707927422162,364.09896382432703,78.97834901293206,90.89628912893755,75.5607025061524,139.72512026431377,38.37559023269913,0.21899225,1.6935820579528809,2.3979125022888184,-0.4607716947279838,3.9699370861053462,400061,2000s,0.031210197217809325,starter,AL,AL,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0,1.0,0.4444444444444444,1.0,0.8888888888888888,1.0,1.0,1.0,0.3333333333333333,0.8888888888888891,21,0,0,0.8782608695652174,0.785054347826087,0,0,oswalro01,Rookie of the Year,2001.0,NL,82.0,160.0,0.0,0.0,0.5125,1,0,0,0
1993,Pedro Martinez,LAD,63,99.2,113,2.2575251412158863,58.52757960739472,3.08868217182056,77.9754054977309,-0.8311570306046736,113.38721830944527,52.02669196129903,71.69947433558937,87.23386148877891,179.9111475614382,158.66968575717598,0.14669927,3.5859439373016357,1.796359896659851,0.6755181974425231,1.5307319164276123,118377,1990s,0.015430765286568672,relief,NL,NL,0.8181818181818182,0.8181818181818182,0.5454545454545454,0.7272727272727273,1.0,0.2727272727272727,0.9090909090909091,0.8181818181818182,1.0,1.0,1.0,0.9090909090909091,0.6363636363636364,0.9090909090909091,1.0,0.8055555555555555,16,0,0,0.8991596638655462,0.784547152194211,0,0,martipe02,Rookie of the Year,1993.0,NL,2.0,140.0,0.0,0.0,0.014285714285714285,1,0,0,0
1998,Kerry Wood,CHC,26,166.2,233,3.4020002076416143,79.88814602751945,3.163152242218018,72.09715561191871,0.2388479654235964,136.54345327200767,75.51876570766645,75.51319821892162,87.96102474134916,190.2195343289462,139.31063657753648,0.21173105,2.428325653076172,1.954258680343628,0.3658622513552929,4.39198637008667,134268,1990s,0.02642591077067792,starter,NL,NL,0.8571428571428571,1.0,0.9285714285714286,0.9285714285714286,1.0,0.14285714285714285,1.0,1.0,0.6428571428571429,1.0,1.0,0.9285714285714286,1.0,1.0,0.7142857142857143,0.8839285714285714,23,0,1,0.9112903225806451,0.7835181451612903,0,0,woodke02,Rookie of the Year,1998.0,NL,128.0,160.0,16.0,0.0,0.8,1,1,0,0
2004,Michael Gonzalez,PIT,47,43.1,55,1.2461542118231588,28.804961839356807,1.5954228096458494,35.088427672369995,-0.3492685978226906,460.4764410687724,37.35234839230865,76.58409907138567,63.28458594905769,188.3546043458974,40.90428573731067,0.28994083,0.4816980063915252,1.1298998594284058,-0.7055820713462122,1.6424654722213743,283166,2000s,0.03810824761534511,relief,NL,NL,1.0,1.0,0.9130434782608695,1.0,0.8695652173913043,1.0,0.9565217391304348,1.0,0.15217391304347827,1.0,0.6086956521739131,0.8260869565217391,1.0,1.0,0.17391304347826086,0.818840579710145,25,0,0,0.88,0.7833333333333334,0,0,gonzami02,Rookie of the Year,2004.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2012,Sean Doolittle,OAK,44,47.1,60,3.042254583581994,76.41193270318402,2.0803672338377406,50.791954408487015,0.9618873497442536,222.44466055922263,52.41212181375171,88.42771296856198,82.40537878580277,161.6134583554912,72.65333144937004,0.2565445,1.6332318782806396,0.9009104371070862,0.2485149987554145,1.6065223217010498,448281,2010s,0.034108754176243095,relief,AL,AL,0.5882352941176471,1.0,0.7647058823529411,0.8823529411764706,0.7058823529411765,0.8823529411764706,0.9411764705882353,1.0,0.35294117647058826,1.0,0.8823529411764706,0.8235294117647058,1.0,1.0,0.6470588235294118,0.8284313725490197,27,0,0,0.9256756756756757,0.778340840840841,0,0,doolise01,Rookie of the Year,2012.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010,Hisanori Takahashi,NYM,41,57.1,60,2.0406979912355543,52.39284647344432,2.5894702574573523,66.29511000068007,-0.548772266221798,122.4078737748738,33.62868710852629,80.11092485900403,84.12304823713069,133.40546719829916,108.98438656542277,0.16170213,2.26760196685791,1.1365633010864258,0.8765802171753516,1.341702938079834,538227,2010s,0.023497424484760665,relief,NL,NL,0.9166666666666666,0.9166666666666666,0.875,0.875,0.8333333333333334,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.7083333333333334,0.8333333333333334,0.9166666666666666,0.9583333333333334,0.7916666666666666,0.875,1.0,0.8726851851851851,34,0,0,0.9060402684563759,0.7762863534675616,0,0,takahhi01,Rookie of the Year,2010.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2008,Jose Arredondo,LAA,52,61.0,55,1.622951022657929,37.60312682211149,3.099231390682672,72.62745419061119,-1.4762803680247432,125.12563116890432,44.28054363976776,72.76588749157585,75.43241350166917,131.93234049926812,105.43990531023644,0.1352459,1.549726128578186,1.37731671333313,-0.1677585010800313,1.0982223749160769,461766,2000s,0.01800364549042749,relief,AL,AL,0.875,0.9375,0.8125,0.8125,0.9375,0.625,0.9375,0.9375,0.875,0.75,0.75,0.8125,0.75,0.8125,0.6875,0.8142361111111112,25,0,0,0.9202453987730062,0.7759032038173143,0,0,arredjo01,Rookie of the Year,2008.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2023,Tyler Holton,DET,58,84.1,73,2.1343876735985305,50.222098672539666,3.5514830919413103,83.79544450542794,-1.4170954183427795,157.9288241668364,78.45843766631681,76.08405333518203,66.66632036266805,98.0468411955278,62.082931384548154,0.17445483,2.175790309906006,1.9566916227340696,0.686416455442727,0.9287105202674866,663947,2020s,0.011042931275475466,relief,AL,AL,0.9545454545454546,0.6818181818181818,0.4090909090909091,1.0,0.9545454545454546,0.9545454545454546,0.7272727272727273,0.6363636363636364,1.0,0.36363636363636365,0.9545454545454546,1.0,0.9545454545454546,0.6818181818181818,0.9545454545454546,0.8181818181818183,33,0,0,0.9386503067484663,0.7738582140422632,0,0,holtoty01,Rookie of the Year,2023.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2010,John Axford,MIL,50,58.0,76,2.4827584573970363,61.61141384893859,2.129566626599792,52.78811125805656,0.3531918307972441,126.33701537827793,16.621071563958502,79.3657069533389,88.27339662405642,166.85025575687652,132.06759623351513,0.20588235,2.387308120727539,0.9368120431900024,0.2457382965020909,1.6322752237319946,446099,2010s,0.028142676271241288,closer,NL,NL,0.8333333333333334,1.0,0.9166666666666666,0.7916666666666666,0.9166666666666666,0.125,0.9583333333333334,0.9583333333333334,0.75,1.0,0.9583333333333334,0.8333333333333334,0.875,1.0,0.75,0.8483796296296297,33,0,0,0.8926174496644296,0.7736763609246831,0,0,axforjo01,Rookie of the Year,2010.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995,Ismael Valdez,LAD,27,188.0,142,3.0638297872340425,78.93968326196736,3.5341480113090356,86.19534386498398,-0.470318224074993,151.3702926775428,85.1707515276541,86.25693862183202,79.61035514306862,108.8272171244977,71.89470025425308,0.12450852,1.4781019687652588,1.6526552438735962,-0.1073930299863461,3.5529181957244873,123595,1990s,0.018898501041087697,starter,NL,NL,0.9230769230769231,0.9230769230769231,0.38461538461538464,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.23076923076923078,0.8341346153846155,24,0,0,0.9052631578947369,0.7700657894736841,0,0,valdeis01,Rookie of the Year,1995.0,NL,1.0,140.0,0.0,0.0,0.007142857142857143,1,0,0,0
2014,Masahiro Tanaka,NYY,20,136.1,141,2.772616240358842,72.1345799041793,3.044232605469401,77.59430110824681,-0.271616365110559,253.4653595597201,111.50098618948972,95.68422472683164,82.29209959955668,128.97515610981435,50.88472675368861,0.22140221,1.8076982498168943,1.223777174949646,0.6343314659313315,2.903388500213623,547888,2010s,0.021332759002304358,starter,AL,AL,1.0,0.875,0.25,0.9375,0.8125,1.0,0.8125,0.875,0.625,1.0,1.0,0.75,1.0,1.0,0.75,0.845703125,29,0,0,0.8888888888888888,0.7688492063492064,0,0,tanakma01,Rookie of the Year,2014.0,AL,16.0,150.0,0.0,0.0,0.10666666666666667,1,0,0,0
2004,Shingo Takatsu,CHW,59,62.1,50,2.3101610404456956,48.7038075224685,3.803280285251671,80.11585153143588,-1.4931192448059756,123.43855216667454,75.22214299676911,68.02736471648647,69.11126864149334,124.20770193156692,100.62309749148008,0.11836735,2.7173638343811035,1.957855224609375,0.1541034428949754,1.0218292474746704,430968,2000s,0.016454577254020455,relief,AL,AL,0.8695652173913043,0.7391304347826086,0.6956521739130435,0.9565217391304348,1.0,0.5652173913043478,0.782608695652174,0.782608695652174,0.6086956521739131,0.6086956521739131,0.9130434782608695,0.9565217391304348,0.6521739130434783,0.6086956521739131,0.5217391304347826,0.7801932367149758,23,0,0,0.86,0.7681481481481482,0,0,takatsh01,Rookie of the Year,2004.0,AL,44.0,140.0,1.0,0.0,0.3142857142857143,1,0,0,0
2011,Kenley Jansen,LAD,51,53.2,96,2.850932217413334,78.20274490631365,1.7396717563601616,45.29905797624418,1.1112604610531718,158.19693954987986,55.81418484492525,63.555668470962026,79.74031265391615,231.0681435887108,146.0635930986689,0.32110092,1.3412280082702637,1.2902079820632937,0.1191039437262933,1.5873109102249146,445276,2010s,0.029836671244829218,relief,NL,NL,0.5769230769230769,0.9615384615384616,0.7307692307692307,0.8461538461538461,0.9230769230769231,0.23076923076923078,0.8846153846153846,0.9615384615384616,0.5384615384615384,1.0,0.7692307692307693,0.8461538461538461,0.8846153846153846,1.0,0.4230769230769231,0.778846153846154,36,0,0,0.891156462585034,0.7662509448223734,0,0,janseke01,Rookie of the Year,2011.0,NL,2.0,160.0,0.0,0.0,0.0125,1,0,0,0
2002,Brendan Donnelly,LAA,46,49.2,54,2.1744969226525996,49.03272975112554,2.579524085979285,59.97251630469289,-0.4050271633266855,147.78136144077382,33.047341486264145,68.99505238061371,74.26051311471927,168.7405723568424,114.18257032539849,0.1758794,1.528757929801941,1.3209470510482788,-0.0891828346837193,1.4241929054260254,407791,2000s,0.028947010272886695,relief,AL,AL,0.8181818181818182,1.0,0.9545454545454546,0.9090909090909091,0.9090909090909091,0.5909090909090909,1.0,1.0,0.2727272727272727,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.5909090909090909,0.842171717171717,38,0,0,0.8732394366197183,0.7662363067292646,0,0,donnebr01,Rookie of the Year,2002.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011,Vinnie Pestano,CLE,68,62.0,84,2.3225817883801803,59.066257868507336,2.6705474014459996,67.4021578194134,-0.3479656130658193,155.35930651633143,73.55006323751653,72.65834330984511,79.1454296262126,185.49216893174705,119.39559781326015,0.24,1.818060040473938,1.2151161432266235,-0.0511878624886112,1.633259415626526,502260,2010s,0.02634289380042784,relief,AL,AL,0.8846153846153846,0.8076923076923077,0.5769230769230769,0.9230769230769231,0.8076923076923077,0.5384615384615384,0.9230769230769231,0.8461538461538461,0.8076923076923077,0.8846153846153846,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.2692307692307692,0.7638888888888891,34,0,0,0.8843537414965986,0.763416477702192,0,0,pestavi01,Rookie of the Year,2011.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1998,Orlando Hernandez,NYY,21,141.0,131,3.127659235997925,68.85539958826052,3.529223120526158,78.07140991900428,-0.4015638845282328,135.333338174791,63.55264646082621,82.2361809595619,81.73221557797486,140.2311814215127,103.6190996425059,0.13763066,2.3448739051818848,2.3135838508605957,0.1353281358021392,3.3556432723999023,133340,1990s,0.023798888456736896,starter,AL,AL,1.0,0.9285714285714286,1.0,1.0,0.9285714285714286,0.42857142857142855,0.9285714285714286,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286,1.0,0.9285714285714286,0.9285714285714286,0.6428571428571429,0.8593750000000001,21,0,0,0.8951612903225806,0.7613407258064515,0,0,hernaor01,Rookie of the Year,1998.0,AL,25.0,140.0,1.0,0.0,0.17857142857142858,1,0,0,0
2016,Edwin Díaz,SEA,49,51.2,88,2.7870975287178488,69.67773281137013,2.043334277725536,48.42701370870517,0.7437632509923127,221.93583841360197,71.28110259601861,89.11089326145176,87.83651917270389,193.77943016662744,87.31326214336596,0.33640553,1.824501872062683,0.5864013433456421,0.315714856058591,1.94397234916687,621242,2010s,0.037968209944665425,closer,AL,AL,0.6666666666666666,1.0,0.42857142857142855,0.5238095238095238,0.42857142857142855,0.38095238095238093,0.8571428571428571,1.0,0.16666666666666666,1.0,0.8095238095238095,0.42857142857142855,0.9047619047619048,1.0,0.8095238095238095,0.716931216931217,28,0,0,0.9183673469387755,0.7611489040060468,0,0,diazed04,Rookie of the Year,2016.0,AL,4.0,150.0,0.0,0.0,0.02666666666666667,1,0,0,0
2022,Spencer Strider,ATL,20,107.1,165,2.767080876466781,67.50070312428849,1.9198843613004208,49.72876315002975,0.8471965151663603,177.90042858628726,53.23447771581484,75.27196354828128,77.20589079212958,168.4819143062145,94.70573702120338,0.30254042,1.9977420568466189,2.38915753364563,-0.2987835863776218,4.132363319396973,675911,2020s,0.038584157977562775,starter,NL,NL,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.4,1.0,1.0,1.0,0.9,1.0,0.3,0.8875000000000001,39,0,1,0.8547008547008547,0.7609508547008548,0,0,stridsp01,Rookie of the Year,2022.0,NL,103.0,150.0,8.0,0.0,0.6866666666666666,1,0,0,0
2006,Adam Wainwright,STL,61,75.0,72,3.12,71.3388885191448,3.3067477798461917,74.49407238967636,-0.1867477798461916,165.3430799733666,64.53835165026564,86.59752635256386,81.72008672575008,135.94168141041635,82.21794314358137,0.1618123,1.691028118133545,1.4379847049713137,-0.016383670421652,1.202120661735535,425794,2000s,0.01602827548980713,relief,NL,NL,0.5882352941176471,0.6470588235294118,0.4117647058823529,0.8235294117647058,0.5294117647058824,0.7647058823529411,0.7647058823529411,0.5882352941176471,0.7058823529411765,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.47058823529411764,0.6732026143790848,26,0,0,0.8843537414965986,0.7600151171579743,0,0,wainwad01,Rookie of the Year,2006.0,NL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2011,Chris Sale,CHW,58,71.0,79,2.7887338927007823,65.88202492317545,3.12397788804906,73.80905078517523,-0.3352439953482777,129.8770921789016,77.07218241490004,79.34326669375307,83.99877178283747,151.43313198504944,116.59726348951187,0.18055556,3.7242681980133057,1.6386675834655762,0.7418653313479244,1.0771979093551636,519242,2010s,0.015171801540213572,relief,AL,AL,0.7692307692307693,0.6923076923076923,0.5,0.7692307692307693,0.7307692307692307,0.6153846153846154,0.7692307692307693,0.6923076923076923,0.9615384615384616,0.7307692307692307,1.0,0.9615384615384616,0.7692307692307693,0.7692307692307693,0.9615384615384616,0.7617521367521368,33,0,0,0.8775510204081632,0.7581254724111867,0,0,salech01,Rookie of the Year,2011.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2008,Edinson Volquez,CIN,32,194.1,204,3.2418528265300064,73.60782137448037,3.538536332879885,79.25312738787808,-0.2966835063498787,109.48053694324165,58.80116833519564,89.02701991921822,95.44103724143828,137.23428199752965,125.35038859264957,0.13493976,2.5418620109558105,1.8352664709091189,0.5936252270290097,3.824448585510254,450172,2000s,0.01970349606136143,starter,NL,NL,1.0,1.0,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,0.9090909090909091,0.8977272727272726,27,0,1,0.8617886178861789,0.7571138211382112,0,0,volqued01,Rookie of the Year,2008.0,NL,9.0,160.0,0.0,0.0,0.05625,1,0,0,0
1999,Scott Williamson,CIN,62,93.1,107,2.4107146141480875,52.01529490346411,3.369568420916192,71.1940363159697,-0.9588538067681048,138.7651408245396,68.16579541418719,64.00207788502406,72.0222387868676,171.88927566231138,123.87063641406884,0.17486339,1.262197971343994,1.8125492334365845,-1.0102922025672094,2.1237030029296875,150182,1990s,0.022810988216215765,relief,NL,NL,0.8666666666666667,1.0,0.5333333333333333,0.8666666666666667,0.9333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.7333333333333333,0.9333333333333333,0.8666666666666667,1.0,0.2,0.7814814814814814,23,0,0,0.903448275862069,0.7551724137931034,0,0,willisc01,Rookie of the Year,1999.0,NL,118.0,160.0,17.0,0.0,0.7375,1,1,0,0
2012,Kelvin Herrera,KCR,76,84.1,77,2.3478268657607586,56.88507040232864,2.703147617404946,65.57084703729667,-0.3553207516441867,149.5322440303541,39.222772949456704,97.9316260446224,90.68870481726752,115.15741927207792,77.01176258760087,0.1627907,2.016836166381836,1.2508379220962524,0.320603215114754,1.8335047960281372,516969,2010s,0.021801483900453476,relief,AL,AL,0.8235294117647058,0.9411764705882353,0.9411764705882353,0.6470588235294118,0.4117647058823529,0.8235294117647058,1.0,0.9411764705882353,1.0,0.5294117647058824,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.7058823529411765,0.7973856209150328,26,0,0,0.8648648648648649,0.7535660660660662,0,0,herreke01,Rookie of the Year,2012.0,AL,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1999,Tim Hudson,OAK,21,136.1,132,3.2347185850469997,67.98675677341917,3.4125826886479844,71.43381455261425,-0.1778641036009847,126.9492713177124,44.981793989777735,86.81994923339144,90.32486527654868,144.81242049570932,114.07108957186392,0.12068966,2.1738760471343994,2.335169553756714,-0.0593200208596398,3.790585517883301,218596,1990s,0.027851473312882447,starter,AL,AL,1.0,1.0,1.0,0.875,1.0,0.25,0.875,1.0,0.5,1.0,0.875,1.0,1.0,1.0,0.375,0.83203125,24,0,0,0.872,0.7535000000000001,0,0,hudsoti01,Rookie of the Year,1999.0,AL,13.0,140.0,0.0,0.0,0.09285714285714286,1,0,0,0
