Season,Name,Team,G,IP,SO,ERA,ERA-,FIP,FIP-,E-F,K/BB+,HR/9+,AVG+,WHIP+,K%+,BB%+,K-BB%,WPA,WPA/LI,Clutch,SV,BS,SD,MD,WAR,MLBAMID,decade,WAR/IP,IP/G,SD_pct,pos,league,award_id,rookie_of_the_year,ERA-_rank,FIP-_rank,HR/9+_rank,WHIP+_rank,AVG+_rank,BB%+_rank,MD_rank,WAR_rank,WAR/IP_rank,IP_rank,K%+_rank,WPA_rank,WPA/LI_rank,K/BB+_rank,K-BB%_rank,SD_rank,SD_pct_rank,Clutch_rank,mean_rookie_rank,rookie_rank,mlb_rank,mean_mlb_rank,key_bbref,awardID,yearID,lgID,pointsWon,pointsMax,votesFirst,unanimous,vote_share,vote_getter,WPA/IP
2017,Jarlín García,MIA,68,53.1,42,4.725001464486576,114.2323849370754,4.226390025466784,100.6016165545696,0.4986114390197924,99.37260260496814,82.19469742784182,91.47384646312796,88.8023757246798,85.9844574512597,86.52732272832101,0.11111111,0.2587320208549499,0.1134889051318168,0.1432443042510988,0,1.0,14,7,0.2656799256801605,606424,2010s,0.005003388430888146,0.7808823529411765,0.6666666666666666,relief,NL,NL,0,0.18181818181818182,0.4090909090909091,0.7272727272727273,0.6818181818181818,0.7272727272727273,0.6363636363636364,0.5,0.5909090909090909,0.5909090909090909,0.6363636363636364,0.22727272727272727,0.7272727272727273,0.5909090909090909,0.4090909090909091,0.2727272727272727,0.7727272727272727,0.9090909090909091,0.7272727272727273,0.5732323232323232,10,102,0.41254480286738354,garcija04,Rookie of the Year,2017.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.004872542765629941
2007,Eric O'Flaherty,SEA,56,52.1,36,4.4713376882598705,101.94031962496211,3.545337632190984,81.51158623913116,0.9260000560688866,89.92746719800691,17.091012370142742,86.6093687924528,87.98096833621972,95.88651366120592,106.62650220498313,0.07239819,-0.0324279591441154,0.6844222545623779,-0.7271238173091251,0,1.0,7,9,0.5942416787147522,447714,2000s,0.011405790378402152,0.9303571428571429,0.4375,relief,AL,AL,0,0.3,0.6,0.9,0.6,0.65,0.45,0.3,0.65,0.65,0.5,0.35,0.35,0.65,0.5,0.4,0.25,0.075,0.2,0.4652777777777778,13,105,0.41252587991718426,oflaher01,Rookie of the Year,2007.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0006224176419216007
2017,José Leclerc,TEX,47,45.2,60,3.941606058920202,82.52208258133321,4.493406191959046,98.25603029967463,-0.551800133038844,58.06427140989048,60.243462266163505,58.230038954753326,103.54214081000454,139.0369046917756,239.45344744227205,0.1,0.2315320372581482,0.6232067942619324,-0.3878897028997542,2,1.0,13,7,0.2875889241695404,600917,2010s,0.006362586817910186,0.9617021276595745,0.65,relief,AL,AL,0,0.7272727272727273,0.5,0.9545454545454546,0.36363636363636365,1.0,0.045454545454545456,0.5,0.6363636363636364,0.6818181818181818,0.3181818181818182,0.9090909090909091,0.6818181818181818,0.8181818181818182,0.09090909090909091,0.22727272727272727,0.6818181818181818,0.8636363636363636,0.5454545454545454,0.5858585858585859,7,103,0.4121863799283154,leclejo01,Rookie of the Year,2017.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.005122390204826287
1978,Shane Rawley,SEA,50,98.1,59,3.935594339960072,102.5609409172498,3.896707891024899,96.23578930893149,0.0388864489351732,86.41921371541356,85.43787629951343,107.19251977359674,115.17598643061832,115.5142509126202,133.66732479735276,0.02314815,-0.4311780333518982,-0.6748223304748535,0.1807694322888705,4,0.0,11,13,0.4390676915645599,120949,1970s,0.004475715510342099,1.962,0.4583333333333333,relief,AL,AL,0,0.5,0.75,0.5,0.375,0.375,0.5,0.125,0.75,0.75,1.0,0.625,0.5,0.125,0.75,0.75,0.75,0.5,0.75,0.5763888888888888,5,62,0.412037037037037,rawlesh01,Rookie of the Year,1978.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.004395290859856251
2022,Steven Wilson,SDP,49,52.0,51,3.1153850724711893,80.32971561055635,4.227815780696103,106.37576860736048,-1.1124307082249136,93.47858884804096,109.88143286657127,79.27579139659412,84.19066044090513,106.86733068892644,114.32278856198484,0.14691943,-0.067443773150444,-0.0538646876811981,-0.018289059937656,1,2.0,13,10,0.2104475945234298,621051,2020s,0.004047069125450573,1.0612244897959184,0.5652173913043478,relief,NL,NL,0,0.4,0.26666666666666666,0.23333333333333334,0.7333333333333333,0.8,0.5333333333333333,0.23333333333333334,0.36666666666666664,0.36666666666666664,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3,0.4666666666666667,0.4666666666666667,0.6,0.3333333333333333,0.43333333333333335,0.43333333333333335,22,111,0.41182896379525596,wilsost02,Rookie of the Year,2022.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.0012969956375085386
2017,Juan Minaya,CHW,40,43.2,51,4.534352993592179,105.87547372728037,4.5545868286033775,102.17743370753506,-0.0202338350111981,98.7092613968138,110.25477223065494,94.40228597936368,99.6905537954127,128.458009749425,130.13774296692745,0.16847826,0.5959659814834595,-0.1791698485612869,0.7382025600805818,9,1.0,11,4,0.1116434931755065,573668,2010s,0.002584340119803391,1.08,0.7333333333333333,relief,AL,AL,0,0.3181818181818182,0.36363636363636365,0.4090909090909091,0.5,0.5681818181818182,0.22727272727272727,0.8636363636363636,0.36363636363636365,0.4090909090909091,0.20454545454545456,0.8181818181818182,0.8181818181818182,0.3181818181818182,0.36363636363636365,0.5909090909090909,0.6136363636363636,0.9545454545454546,0.9545454545454546,0.5366161616161615,12,104,0.410573476702509,minayju01,Rookie of the Year,2017.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.013795508830635635
2019,Luke Bard,LAA,29,46.0,37,4.891303536572077,105.2337609191689,4.974878748873955,106.3024569925334,-0.083575212301878,106.13617516555442,108.08850644605774,89.22649381058109,82.2699965391383,87.51433027381952,82.45476854104425,0.12903226,0.117669977247715,0.2616361081600189,-0.1370680824611446,0,1.0,11,7,0.0602414160966873,572703,2010s,0.001309596002101898,1.5862068965517242,0.6111111111111112,relief,AL,AL,0,0.28,0.28,0.2,0.92,0.68,0.8,0.72,0.36,0.36,0.12,0.16,0.52,0.48,0.68,0.44,0.56,0.56,0.56,0.48222222222222233,14,112,0.4103459747172321,bardlu01,Rookie of the Year,2019.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.002558042983645978
2001,Victor Santos,DET,26,40.1,25,1.3388427641619904,30.93600848552248,4.387979593538211,101.67423141257716,-3.049136829376221,52.31363255065795,40.36638370080235,70.87512315698415,90.92021292463347,88.41827400845122,169.0157480658257,0.00584795,0.2266599535942077,0.6994327902793884,-0.3068486998787428,0,0.0,4,3,0.0441677719354629,276343,2000s,0.0011014406966449602,1.5423076923076924,0.5714285714285714,relief,AL,AL,0,1.0,0.3333333333333333,0.9166666666666666,0.4166666666666667,0.9166666666666666,0.16666666666666666,0.9583333333333334,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.5,0.46064814814814803,8,96,0.4094724220623501,santovi01,Rookie of the Year,2001.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.005652367920055055
2003,Stephen Randolph,ARI,50,60.0,50,4.050000772476344,89.64836682966045,5.131522388458329,115.12928353378078,-1.081521615981985,59.80884205913277,99.60124718106256,86.1839917936184,112.186095246596,108.02752929125994,180.62133633057928,0.02583026,0.9751420021057128,0.3334541320800781,1.1467855050369296,0,0.0,11,5,-0.1072448268532753,150159,2000s,-0.0017874137808879217,1.2,0.6875,relief,NL,NL,0,0.45,0.15,0.3,0.25,0.7,0.1,0.8,0.25,0.25,0.6,0.55,0.65,0.55,0.2,0.25,0.525,0.65,0.95,0.4541666666666667,11,89,0.408179012345679,randost01,Rookie of the Year,2003.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.01625236670176188
1975,Dave Heaverlo,SFG,42,64.0,35,2.390625427477138,63.14481300937261,3.399788477271821,96.49807841082098,-1.009163049794683,77.58998440269012,44.22648655385816,101.64943327049602,106.84744445252905,97.2551827621006,125.3450267758548,0.01454546,-0.2286319881677627,0.2613695859909057,-0.6134487929029442,1,0.0,5,7,0.1733437031507492,115684,1970s,0.0027084953617304564,1.5238095238095237,0.4166666666666667,relief,NL,NL,0,0.875,0.375,0.625,0.375,0.375,0.625,0.5625,0.375,0.375,0.6875,0.375,0.25,0.625,0.5,0.5,0.125,0.125,0.25,0.4444444444444444,6,55,0.40751633986928104,heaveda01,Rookie of the Year,1975.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.003572374815121292
2023,George Soriano,MIA,25,49.0,48,3.4897964617353887,78.1691417080146,4.152999682984539,95.03509784519066,-0.6632032212491499,93.2975911269166,74.83341680372628,92.00179473696431,96.55838924380926,101.22555500452788,108.49750365697132,0.1314554,0.2565600872039795,0.101365327835083,0.3462717972797287,1,0.0,5,4,0.2266110777854919,666277,2020s,0.004624715873173304,1.96,0.5555555555555556,relief,NL,NL,0,0.5909090909090909,0.3181818181818182,0.5,0.5454545454545454,0.5909090909090909,0.4090909090909091,0.7727272727272727,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.5454545454545454,0.4090909090909091,0.3181818181818182,0.36363636363636365,0.3181818181818182,0.2727272727272727,0.20454545454545456,0.8181818181818182,0.4406565656565657,16,107,0.40661213360599857,soriage01,Rookie of the Year,2023.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.00523592014701999
2008,Chris Perez,STL,41,41.2,42,3.4559998945312533,82.67969087703915,4.3320182434082035,102.63184171051734,-0.8760183488769502,94.25864411651057,105.48023539786192,85.72559545968845,96.61887015666623,132.4910565191182,140.56117048514244,0.11299435,-0.3150640428066253,-0.3052562177181244,0.068705882133238,7,4.0,12,7,-0.0621055103838443,453198,2000s,-0.001507415300578745,1.0048780487804878,0.631578947368421,relief,NL,NL,0,0.625,0.4375,0.4375,0.5625,0.5625,0.25,0.59375,0.4375,0.375,0.125,0.8125,0.3125,0.1875,0.375,0.6875,0.625,0.625,0.8125,0.4913194444444444,9,107,0.4064417177914111,perezch01,Rookie of the Year,2008.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.007647185505015177
2006,Ruddy Lugo,TBR,64,85.0,48,3.811765732286987,85.14662321164592,4.111453921968207,91.10807859372088,-0.2996881896812198,64.22959838873297,37.60408231992182,87.07097058197351,93.17301606513593,80.2600631701534,124.9580616505518,0.03030303,-0.0606840960681438,0.6582130193710327,-0.7527361971395821,0,0.0,10,11,0.5920882821083069,425843,2000s,0.006965744495391846,1.328125,0.47619047619047616,relief,AL,AL,0,0.29411764705882354,0.35294117647058826,0.7647058823529411,0.4117647058823529,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.4117647058823529,0.35294117647058826,1.0,0.17647058823529413,0.17647058823529413,0.47058823529411764,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.3464052287581699,15,101,0.40495086923658347,lugoru01,Rookie of the Year,2006.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0007139305419781624
1978,Randy Stein,MIL,30,72.0,42,5.0000015894577,134.0767565552579,4.029288014659321,108.19967207164883,0.9707135747983786,81.470793358502,83.34713740183793,103.88246677810658,114.12000126051664,111.011153055897,136.2588352679858,0.015625,-0.0629899874329567,-0.4957945942878723,0.3884952808411887,1,0.0,6,5,-0.135448470711708,122721,1970s,-0.0018812287598848334,2.4,0.5454545454545454,relief,NL,NL,0,0.125,0.5,0.625,0.625,0.5,0.375,0.75,0.5,0.5,0.75,0.5,0.75,0.375,0.625,0.625,0.625,0.75,1.0,0.5833333333333334,4,65,0.4037037037037037,steinra02,Rookie of the Year,1978.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.000874860936568843
1987,Tom Bolton,BOS,29,61.2,49,4.378379371481675,95.6812159920565,3.746652989927439,85.64904498715097,0.6317263815542367,105.47041887116896,62.16730461856695,123.4025765608648,126.70479501211982,111.01117392393694,105.25337565839727,0.07665505,-0.2366458922624588,-0.5599240064620972,0.1011660512288657,0,0.0,4,6,0.4679403305053711,111183,1980s,0.007646083831787109,2.110344827586207,0.4,relief,AL,AL,0,0.45454545454545453,0.6363636363636364,0.9090909090909091,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.8181818181818182,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.4444444444444444,8,67,0.4027777777777777,boltoto01,Rookie of the Year,1987.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.003866762945465013
2009,Chris Jakubauskas,SEA,27,52.1,31,4.299362535007436,100.400223588068,5.256319165778263,121.30639968267884,-0.9569566307708266,117.66540532750308,154.56199939086454,89.02036097066711,78.9745770045298,84.69018679389728,71.97543402854494,0.08653846,0.3753201067447662,0.2348778247833252,0.174783427357339,0,1.0,10,7,-0.3053770065307617,499856,2000s,-0.005861362889266059,1.9296296296296296,0.5882352941176471,relief,AL,AL,0,0.2413793103448276,0.10344827586206896,0.1724137931034483,0.896551724137931,0.5862068965517241,0.9310344827586207,0.4827586206896552,0.13793103448275862,0.10344827586206896,0.5344827586206896,0.13793103448275862,0.6896551724137931,0.4482758620689655,0.6206896551724138,0.4482758620689655,0.43103448275862066,0.41379310344827586,0.6206896551724138,0.4444444444444444,20,105,0.40242616033755274,jakubch01,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.0072038408204369705
1983,Jim Acker,TOR,33,72.2,30,3.344037165375759,78.60802867379692,3.6908806269101415,90.87857658245852,-0.3468434615343825,74.63649592856657,29.33176877854628,101.27072106943028,100.5518664471244,75.52448876243533,101.18975617508325,0.01273885,-0.8827080130577087,0.4888638257980346,-1.9113412892527204,1,0.0,5,9,0.4305951297283172,110033,1980s,0.005963921464381124,2.187878787878788,0.35714285714285715,relief,AL,AL,0,0.75,0.875,1.0,0.375,0.25,0.375,0.4375,0.875,0.875,0.875,0.375,0.25,0.625,0.375,0.375,0.375,0.375,0.25,0.5381944444444444,6,75,0.40128968253968256,ackerji01,Rookie of the Year,1983.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.012225872757031976
2009,Matt Palmer,LAA,27,46.0,25,2.739130661933788,62.24000132630858,4.705779544888022,107.49297443632058,-1.9666488829542343,53.63430114348269,70.3369242456738,83.51840810511895,89.84790669753178,77.20704281464343,143.95086805708985,0.01086957,0.4851839542388916,0.6615617871284485,0.274507708939502,0,0.0,5,3,-0.0437273643910884,461212,2000s,-0.0009505948780671392,1.7037037037037037,0.625,relief,AL,AL,0,0.8620689655172413,0.20689655172413793,0.6206896551724138,0.6896551724137931,0.7586206896551724,0.1724137931034483,0.9482758620689655,0.2413793103448276,0.2413793103448276,0.20689655172413793,0.10344827586206896,0.7586206896551724,0.7586206896551724,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.5862068965517241,0.6896551724137931,0.45114942528735635,19,107,0.4001406469760901,palmema01,Rookie of the Year,2009.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.01054747726606286
2002,Ricky Stone,HOU,78,77.1,63,3.6077602816826375,84.6822585368492,4.203454352389315,99.25605440161168,-0.5956940707066773,95.51595049881098,103.34146650772946,102.70917587567934,105.77325525713503,107.6282997096163,112.68096572317867,0.08656716,0.1519339382648468,-0.0465494655072689,0.1862584542250035,1,1.0,16,12,0.1511116772890091,150392,2000s,0.0019599439337095862,0.9884615384615384,0.5714285714285714,relief,AL,AL,0,0.5,0.5454545454545454,0.3181818181818182,0.36363636363636365,0.2727272727272727,0.6363636363636364,0.1590909090909091,0.5909090909090909,0.5454545454545454,0.8636363636363636,0.5909090909090909,0.5,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.7954545454545454,0.4772727272727273,0.7272727272727273,0.5189393939393938,12,95,0.399452269170579,stoneri01,Rookie of the Year,2002.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.001970608797209427
2004,Scott Dohmann,COL,41,46.0,49,4.108696333627507,84.69612352005477,4.418834834648703,94.64172625671266,-0.3101385010211963,129.5503097243656,140.74796149238867,88.80439700281838,94.1303789904113,143.22906155223396,110.55863832857553,0.15151515,-0.7368720769882202,0.4883180558681488,-1.7067074376637528,0,4.0,6,8,0.2510353028774261,430617,2000s,0.005457289192987524,1.1219512195121952,0.42857142857142855,relief,NL,NL,0,0.5652173913043478,0.4782608695652174,0.13043478260869565,0.6521739130434783,0.6086956521739131,0.4782608695652174,0.45652173913043476,0.5217391304347826,0.5217391304347826,0.2608695652173913,0.8260869565217391,0.17391304347826086,0.6086956521739131,0.7391304347826086,0.9130434782608695,0.15217391304347827,0.08695652173913043,0.043478260869565216,0.4565217391304347,13,101,0.39944444444444444,dohmasc01,Rookie of the Year,2004.0,NL,0.0,0.0,0.0,0.0,0.0,0,-0.01601895819539609
1981,Kevin Hickey,CHW,41,44.1,17,3.65413670084608,100.16406959420964,3.998735752835895,109.01653813522232,-0.3445990519898148,65.11947652481469,85.76316455576749,89.53313422223343,95.63868957942968,74.47239778953102,114.36270910824302,-0.00531915,0.313194066286087,0.3942889869213104,-0.0604313342146298,3,0.0,6,5,-0.0852378010749816,115891,1980s,-0.0019328299563487893,1.075609756097561,0.5454545454545454,relief,AL,AL,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.7222222222222222,2,53,0.39814814814814814,hickeke01,Rookie of the Year,1981.0,AL,0.0,0.0,0.0,0.0,0.0,0,0.007101906264990634
1982,Jeff Lahti,STL,32,52.1,21,3.439492284418343,94.51978975440372,3.6146821546365624,102.89161704735564,-0.1751898702182193,63.99795574265427,51.61248817446946,95.36565094663662,98.89873562184457,67.1474423640866,104.92122735608092,0.00888889,0.753006100654602,0.9009467959403992,-0.2267349052667896,0,0.0,10,6,0.0661158859729766,117412,1980s,0.0012690189246252707,1.628125,0.625,relief,NL,NL,0,0.15384615384615385,0.3076923076923077,0.6923076923076923,0.23076923076923078,0.3076923076923077,0.5384615384615384,0.5769230769230769,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.07692307692307693,0.6153846153846154,0.6153846153846154,0.07692307692307693,0.07692307692307693,0.5769230769230769,0.6153846153846154,0.5384615384615384,0.3888888888888888,10,72,0.397089947089947,lahtije01,Rookie of the Year,1982.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.014453092143082573
2013,Yoervis Medina,SEA,63,68.0,71,2.911765359264903,75.74628293503658,3.856678086746151,98.91533802804476,-0.944912727481248,71.06320337626333,63.90524082961989,78.6773649181508,99.3290284015528,121.99312518216078,171.66849673132268,0.10652921,-0.0155299548059701,0.2545138597488403,-0.2635659605792939,1,3.0,22,13,0.349609225988388,500721,2010s,0.005141312146888059,1.0793650793650793,0.6285714285714286,relief,AL,AL,0,0.5517241379310345,0.3103448275862069,0.5862068965517241,0.3448275862068966,0.896551724137931,0.034482758620689655,0.06896551724137931,0.4482758620689655,0.4827586206896552,0.6896551724137931,0.6206896551724138,0.27586206896551724,0.4482758620689655,0.13793103448275862,0.41379310344827586,0.8275862068965517,0.5172413793103449,0.4482758620689655,0.4501915708812261,17,104,0.3968518518518518,medinyo01,Rookie of the Year,2013.0,AL,0.0,0.0,0.0,0.0,0.0,0,-0.0002283816883230897
2012,Brad Brach,SDP,67,66.2,75,3.780001874543166,103.85246564769514,4.564452824020748,120.81533174300556,-0.784450949477582,91.00131795805063,153.43033017218528,81.75407166868408,94.95380777893104,133.4272292336628,146.6212076195427,0.15,0.4723060429096222,-0.0097194714471697,0.4739232334986883,0,1.0,17,9,-0.5029685497283936,542960,2010s,-0.00759771223154673,0.9880597014925373,0.6538461538461539,relief,NL,NL,0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.47058823529411764,0.8823529411764706,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.7058823529411765,0.8235294117647058,0.5882352941176471,0.17647058823529413,0.5,0.5882352941176471,0.5882352941176471,0.6470588235294118,0.9411764705882353,0.45261437908496727,12,97,0.3962087087087087,brachbr01,Rookie of the Year,2012.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.007134532370235984
2006,Saul Rivera,WSN,54,60.1,41,3.430939949613107,79.45042324077282,4.439565731874319,101.47674284460646,-1.008625782261212,64.73066760812446,53.48483308190227,93.74474179906372,107.49191368058376,86.35404944853708,133.40515538015157,0.03249098,0.5422179102897644,0.4511145055294037,0.2144356808111895,1,2.0,11,6,0.0523310489952564,346800,2000s,0.0008707329283736506,1.112962962962963,0.6470588235294118,relief,NL,NL,0,0.47058823529411764,0.17647058823529413,0.6470588235294118,0.23529411764705882,0.4117647058823529,0.29411764705882354,0.7352941176470589,0.17647058823529413,0.17647058823529413,0.5294117647058824,0.23529411764705882,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.35294117647058826,0.5,0.7058823529411765,0.3856209150326797,14,106,0.3960695389266818,riversa01,Rookie of the Year,2006.0,NL,0.0,0.0,0.0,0.0,0.0,0,0.009021928623789756
